Girona;3497.012;25;20.738;1;3517.749;212240.984;1825
Gironella;8668.044;78;373.405;6;9041.448;18614.059;141
Gisclareny;0.000;0;0.000;0;0.000;82.856;1
Godall;0.000;0;0.000;0;0.000;5075.770;48
Golmés;4992.210;43;0.000;0;4992.210;19133.051;99
Gombrèn;976.355;12;0.000;0;976.355;2696.828;25
Gósol;0.000;0;0.000;0;0.000;3926.024;36
Granera;0.000;0;0.000;0;0.000;1464.664;11
Granollers;6079.617;53;29.692;1;6109.308;110755.519;609
Granyanella;5228.951;44;0.000;0;5228.951;6388.491;50
Granyena de les Garrigues;206.559;5;0.000;0;206.559;1855.557;25
Granyena de Segarra;0.000;0;0.000;0;0.000;1630.410;19
Gratallops;2599.358;39;0.000;0;2599.358;3554.816;47
Gualba;3573.427;23;0.000;0;3573.427;18716.241;63
Gualta;145.407;2;0.000;0;145.407;4221.795;23
Guardiola de Berguedà;2377.087;15;0.000;0;2377.087;3914.559;22
Guils de Cerdanya;4811.107;39;0.000;0;4811.107;15123.612;80
Guimerà;277.417;2;85.734;5;363.151;3923.481;92
Guissona;2161.294;31;38.535;2;2199.829;21827.735;140
Guixers;0.000;0;0.000;0;0.000;1054.204;3
Gurb;3957.301;32;1183.151;6;5140.451;31468.048;147
Horta de Sant Joan;0.000;0;0.000;0;0.000;9784.150;78
Hostalric;286.114;10;0.000;0;286.114;20845.061;109
Igualada;612.088;7;0.000;0;612.088;94324.019;518
Isona i Conca Dellà;1847.889;25;123.917;4;1971.806;17448.170;173
Isòvol;1222.368;15;685.577;8;1907.946;6864.769;48
Ivars de Noguera;32.832;1;0.000;0;32.832;3889.446;43
Ivars d'Urgell;4180.259;45;0.000;0;4180.259;10421.004;73
Ivorra;475.598;9;0.000;0;475.598;1312.443;27
Jafre;304.743;5;0.000;0;304.743;3913.454;32
Jorba;0.000;0;0.000;0;0.000;8644.553;57
Josa i Tuixén;0.000;0;469.174;9;469.174;3815.339;50
Juià;1269.100;8;0.000;0;1269.100;2851.419;23
Juncosa;0.000;0;0.000;0;0.000;2302.262;25
Juneda;901.276;18;0.000;0;901.276;13831.390;117
la Baronia de Rialb;1119.870;15;0.000;0;1119.870;1281.665;20
la Bisbal de Falset;0.000;0;0.000;0;0.000;2562.404;23
la Bisbal del Penedès;249.964;3;0.000;0;249.964;68229.997;251
la Bisbal d'Empordà;428.450;4;8.624;1;437.074;32974.320;181
la Canonja;731.795;13;0.000;0;731.795;15737.281;125
la Cellera de Ter;0.000;0;0.000;0;0.000;11873.310;104
la Coma i la Pedra;6068.941;28;0.000;0;6068.941;11536.523;45
la Fatarella;924.170;13;0.000;0;924.170;4592.611;47
la Febró;0.000;0;0.000;0;0.000;771.745;13
la Figuera;324.231;4;0.000;0;324.231;2011.171;21
la Floresta;1150.643;12;0.000;0;1150.643;1843.417;18
la Fuliola;5208.883;46;0.000;0;5208.883;9175.954;74
la Galera;0.000;0;0.000;0;0.000;5585.447;49
la Garriga;8460.997;113;560.537;9;9021.534;66640.971;355
la Granada;228.582;5;0.000;0;228.582;11008.277;78
