les Valls de Valira,0.000,0,1801.079,14,1801.079,9505.809,85
l'Hospitalet de Llobregat,312.888,7,0.000,0,312.888,148083.707,971
Linyola,1003.996,18,0.000,0,1003.996,17111.165,118
Lladó,0.000,0,0.000,0,0.000,6814.639,45
Lladorre,0.000,0,2560.492,12,2560.492,6020.455,68
Lladurs,0.000,0,0.000,0,0.000,299.934,1
Llagostera,5590.460,42,0.000,0,5590.460,51060.366,249
Llambilles,768.546,13,0.000,0,768.546,4640.562,29
Llanars,0.000,0,0.000,0,0.000,6034.218,40
Llançà,0.000,0,0.000,0,0.000,51778.805,377
Llardecans,1297.674,13,0.000,0,1297.674,3779.168,38
Llavorsí,0.000,0,81.594,1,81.594,2099.527,20
Lleida,2957.891,35,38.091,1,2995.982,233284.693,1529
Llers,0.000,0,0.000,0,0.000,10471.874,69
Lles de Cerdanya,0.000,0,0.000,0,0.000,4907.279,63
Lliçà d'Amunt,2070.095,23,0.000,0,2070.095,115158.682,372
Lliçà de Vall,9415.523,71,68.552,1,9484.075,72177.246,250
Llimiana,0.000,0,0.000,0,0.000,1544.237,28
Llinars del Vallès,4285.508,38,93.726,1,4379.234,71439.196,294
Llívia,0.000,0,0.000,0,0.000,13689.438,79
Llobera,0.000,0,0.000,0,0.000,150.124,1
Llorac,0.000,0,0.000,0,0.000,2647.195,32
Llorenç del Penedès,0.000,0,0.000,0,0.000,21025.530,124
Lloret de Mar,3662.721,53,0.000,0,3662.721,191412.010,786
Lluçà,0.000,0,0.000,0,0.000,1056.535,10
Maçanet de Cabrenys,0.000,0,0.000,0,0.000,10263.048,77
Maçanet de la Selva,8085.131,48,0.000,0,8085.131,88912.778,265
Madremanya,1194.815,5,371.050,6,1565.865,3353.085,22
Maià de Montcal,0.000,0,0.000,0,0.000,4687.991,22
Maials,696.309,18,0.000,0,696.309,7464.111,79
Maldà,1039.804,18,0.000,0,1039.804,2200.984,33
Malgrat de Mar,4354.644,45,253.497,5,4608.141,46578.095,260
Malla,0.000,0,0.000,0,0.000,573.599,3
Manlleu,1385.399,34,312.068,5,1697.467,52930.272,385
Manresa,1736.605,26,0.000,0,1736.605,113714.765,1048
Marçà,854.941,10,286.449,5,1141.390,3046.877,41
Margalef,0.000,0,0.000,0,0.000,1506.665,19
Marganell,245.095,3,0.000,0,245.095,10311.207,22
Martorell,1093.256,18,0.000,0,1093.256,48196.890,301
Martorelles,1750.978,41,0.000,0,1750.978,28255.645,198
Masarac,0.000,0,0.000,0,0.000,4423.184,51
Mas de Barberans,0.000,0,0.000,0,0.000,4532.799,40
Masdenverge,0.000,0,0.000,0,0.000,5977.025,44
Masllorenç,0.000,0,0.000,0,0.000,9276.786,45
Maspujols,1306.530,6,0.000,0,1306.530,5134.680,41
Masquefa,402.566,8,0.000,0,402.566,55025.083,281
Massalcoreig,0.000,0,0.000,0,0.000,3519.420,35
Massanes,1072.364,3,0.000,0,1072.364,14123.776,43
Massoteres,438.015,8,0.000,0,438.015,2103.541,26
Matadepera,71.119,7,0.000,0,71.119,92518.395,389
Mataró,8675.222,116,133.371,2,8808.593,167929.993,1017
Medinyà,1143.558,7,0.000,0,1143.558,6423.979,39
Mediona,0.000,0,0.000,0,0.000,37459.695,128
Menàrguens,1884.262,15,0.000,0,1884.262,7440.116,61
Meranges,0.000,0,0.000,0,0.000,2512.081,24
Mieres,0.000,0,46.710,1,46.710,2273.452,21
Miralcamp,2556.693,38,0.000,0,2556.693,15509.370,120
Miravet,1153.475,13,0.000,0,1153.475,5282.392,60
Moià,3801.234,36,81.705,1,3882.939,36591.457,204
Molins de Rei,117.470,4,0.000,0,117.470,47239.151,374
Mollerussa,1709.285,43,0.000,0,1709.285,43093.795,288
Mollet del Vallès,5717.700,73,1800.407,17,7518.106,74350.213,482
Mollet de Peralada,0.000,0,0.000,0,0.000,1619.557,21
Molló,0.000,0,0.000,0,0.000,8091.439,55
Monistrol de Calders,1335.026,23,0.000,0,1335.026,16172.740,80
Monistrol de Montserrat,0.000,0,0.000,0,0.000,11522.160,79
Montagut i Oix,512.879,2,0.000,0,512.879,5026.030,41
Montblanc,4857.076,52,149.108,5,5006.183,35104.566,289
Montbrió del Camp,307.432,5,0.000,0,307.432,13591.697,101
Montcada i Reixac,1460.460,26,33.320,1,1493.780,76306.970,564
Montclar,0.000,0,0.000,0,0.000,0.000,0
Montellà i Martinet,46.283,1,0.000,0,46.283,6875.748,72
Montesquiu,716.259,9,0.000,0,716.259,5243.242,34
Montferrer i Castellbò,0.000,0,0.000,0,0.000,19109.814,145
Montferri,326.706,1,0.000,0,326.706,6591.944,30
Montgai,2413.687,30,0.000,0,2413.687,6166.250,61
Montgat,2240.416,27,658.687,5,2899.103,28135.580,190
Montmajor,954.410,8,0.000,0,954.410,2677.042,21
Montmaneu,0.000,0,0.000,0,0.000,2623.128,19
Montmeló,5031.621,29,252.140,1,5283.761,30753.299,135
Montoliu de Lleida,523.973,7,0.000,0,523.973,5471.893,42
Montoliu de Segarra,1458.996,31,0.000,0,1458.996,3876.983,55
Montornès del Vallès,1673.846,26,253.994,2,1927.840,54361.858,321
Montornès de Segarra,836.832,11,0.000,0,836.832,2213.197,22
Mont-ral,94.183,2,0.000,0,94.183,5182.880,35
Mont-ras,293.433,13,0.000,0,293.433,17635.815,134
Mont-roig del Camp,3117.063,25,261.308,5,3378.372,150803.529,642
Montseny,0.000,0,0.000,0,0.000,1370.513,9
Móra d'Ebre,2945.014,49,0.000,0,2945.014,25236.588,192
Móra la Nova,1612.796,12,0.000,0,1612.796,13837.283,92
Muntanyola,0.000,0,0.000,0,0.000,12700.946,27
Mura,0.000,0,0.000,0,0.000,3838.824,40
Nalec,315.646,7,0.000,0,315.646,3669.114,20
Naut Aran,87.990,2,598.757,16,686.747,25160.216,275
Navarcles,2415.851,35,0.000,0,2415.851,26910.624,173
Navàs,249.650,3,0.000,0,249.650,23766.016,125
Navata,0.000,0,0.000,0,0.000,13753.671,85
Navès,873.990,8,0.000,0,873.990,2143.418,14
Nulles,393.161,5,33.956,1,427.117,3869.922,40
Odèn,0.000,0,0.000,0,0.000,485.291,5
Òdena,0.000,0,0.000,0,0.000,21953.374,129
Ogassa,0.000,0,0.000,0,0.000,2650.382,18
Olèrdola,0.000,0,0.000,0,0.000,40099.235,181
Olesa de Bonesvalls,0.000,0,0.000,0,0.000,32219.263,116
Olesa de Montserrat,266.818,2,0.000,0,266.818,47845.054,231
Oliana,0.000,0,0.000,0,0.000,12777.235,110
Oliola,0.000,0,0.000,0,0.000,3325.830,43
Olius,1046.557,11,0.000,0,1046.557,13273.247,75
Olivella,0.000,0,0.000,0,0.000,72255.331,182
Olost,3906.294,35,74.669,1,3980.962,10048.528,73
Olot,6624.672,92,250.764,2,6875.436,116270.685,773
Olvan,26.163,3,0.000,0,26.163,4796.613,53
Ordis,0.000,0,0.000,0,0.000,2227.624,21
Organyà,0.000,0,0.000,0,0.000,7149.732,70
Orís,457.639,6,0.000,0,457.639,1350.572,13
Oristà,1996.098,21,0.000,0,1996.098,5858.172,40
Orpí,0.000,0,0.000,0,0.000,1349.383,15
Òrrius,1457.858,11,29.903,1,1487.762,5822.373,35
Os de Balaguer,1529.492,24,0.000,0,1529.492,11008.591,100
Osor,97.866,1,0.000,0,97.866,3833.309,26
Ossó de Sió,1923.214,38,0.000,0,1923.214,4365.955,67
Pacs del Penedès,0.000,0,0.000,0,0.000,4699.799,29
Palafolls,5129.680,37,0.000,0,5129.680,44792.774,192
Palafrugell,21.237,1,0.000,0,21.237,112019.550,812
Palamós,0.000,0,0.000,0,0.000,63742.849,417
Palau de Santa Eulàlia,0.000,0,0.000,0,0.000,1524.044,25
Palau-sator,0.000,0,0.000,0,0.000,3271.210,44
Palau-saverdera,138.666,2,0.000,0,138.666,18365.707,119
Palau-solità i Plegamans,852.189,11,0.000,0,852.189,98369.083,410
Pallejà,250.219,5,0.000,0,250.219,43748.985,231
Palol de Revardit,2690.176,21,313.696,3,3003.873,8866.337,60
Pals,1034.790,16,243.688,3,1278.478,41370.210,202
Pardines,0.000,0,0.000,0,0.000,1315.858,22
Parets del Vallès,7991.744,75,0.000,0,7991.744,65877.033,276
Parlavà,0.000,0,0.000,0,0.000,4844.881,48
Passanant i Belltall,0.000,0,0.000,0,0.000,3169.162,50
Pau,0.000,0,0.000,0,0.000,7604.304,64
Paüls,56.458,1,0.000,0,56.458,4218.972,58
Pedret i Marzà,0.000,0,0.000,0,0.000,2317.999,26
Penelles,358.905,5,0.000,0,358.905,2957.769,30
Perafita,1359.394,14,0.000,0,1359.394,4365.249,38
Perafort,2713.474,16,0.000,0,2713.474,13774.477,59
Peralada,0.000,0,0.000,0,0.000,18923.914,139
Peramola,0.000,0,0.000,0,0.000,2112.548,39
Piera,150.093,2,33.341,2,183.434,140200.123,606
Pineda de Mar,4469.114,67,16.703,1,4485.816,82909.284,473
Pinell de Solsonès,200.083,4,0.000,0,200.083,617.129,7
Pinós,576.391,9,0.000,0,576.391,1906.245,22
Pira,670.198,10,0.000,0,670.198,4697.206,49
Planoles,0.000,0,0.000,0,0.000,5500.106,27
Poboleda,2175.704,26,0.000,0,2175.704,4027.766,46
Polinyà,1387.260,11,227.528,2,1614.789,29219.896,107
Pont de Molins,0.000,0,0.000,0,0.000,3881.270,38
Pontils,1621.695,17,0.000,0,1621.695,5983.303,28
Pontons,0.000,0,0.000,0,0.000,8255.809,54
Pontós,0.000,0,0.000,0,0.000,2105.027,11
Ponts,1599.921,24,0.000,0,1599.921,13246.718,110
Porqueres,345.920,4,379.362,5,725.282,31348.522,269
Porrera,487.898,21,0.000,0,487.898,4059.374,67
Portbou,0.000,0,0.000,0,0.000,4508.663,62
Pradell de la Teixeta,16.972,1,0.000,0,16.972,1234.358,23
Prades,2827.844,37,0.000,0,2827.844,8619.030,83
Prat de Comte,0.000,0,0.000,0,0.000,1908.712,25
Pratdip,731.275,9,0.000,0,731.275,14166.808,90
Prats de Lluçanès,2993.315,34,0.000,0,2993.315,11114.905,75
Prats i Sansor,0.000,0,0.000,0,0.000,11416.845,44
Preixana,1226.151,14,0.000,0,1226.151,4166.481,34
Preixens,1925.513,27,0.000,0,1925.513,4561.781,54
Premià de Dalt,3216.440,40,258.785,4,3475.225,54300.499,321
Premià de Mar,444.705,4,0.000,0,444.705,36090.857,230
Prullans,0.000,0,0.000,0,0.000,4903.581,41
Puigcerdà,150.472,3,165.469,2,315.941,37116.237,242
Puigdàlber,0.000,0,0.000,0,0.000,4146.487,25
Puiggròs,669.850,12,0.000,0,669.850,2409.336,36
Puigpelat,0.000,0,0.000,0,0.000,9481.886,64
Puig-reig,6531.203,69,361.898,10,6893.101,19809.677,161
Puigverd d'Agramunt,387.856,8,0.000,0,387.856,2581.423,30
Puigverd de Lleida,40.320,1,0.000,0,40.320,10221.864,60
Pujalt,0.000,0,248.255,6,248.255,3193.489,51
Quart,1559.736,9,0.000,0,1559.736,21986.637,112
Queralbs,0.000,0,0.000,0,0.000,2880.544,25
Querol,1425.631,8,47.032,1,1472.663,53801.500,121
Rabós,0.000,0,0.000,0,0.000,2707.464,32
Rajadell,2446.756,24,0.000,0,2446.756,5245.245,35
Rasquera,0.000,0,0.000,0,0.000,5328.380,54
Regencós,0.000,0,0.000,0,0.000,3744.272,18
Rellinars,3682.223,22,0.000,0,3682.223,17879.558,74
Renau,0.000,0,0.000,0,0.000,1022.902,10
Reus,78.784,2,0.000,0,78.784,214743.054,1760
Rialp,0.000,0,412.851,5,412.851,4132.974,41
Riba-roja d'Ebre,1831.769,20,0.000,0,1831.769,9558.597,64
Ribera d'Ondara,476.186,4,0.000,0,476.186,6572.422,66
Ribera d'Urgellet,0.000,0,473.299,4,473.299,7440.483,66
Ribes de Freser,0.000,0,278.903,2,278.903,7382.911,58
Riells i Viabrea,7677.752,39,0.000,0,7677.752,54362.641,157
Riner,507.627,2,0.000,0,507.627,1575.521,16
Ripoll,2359.285,36,0.000,0,2359.285,32288.833,238
Ripollet,1661.411,33,1323.039,18,2984.449,49260.202,308
Riudarenes,2442.519,19,0.000,0,2442.519,37118.727,122
Riudaura,0.000,0,0.000,0,0.000,2437.419,21
Riudecanyes,2732.592,19,0.000,0,2732.592,12883.942,65
Riu de Cerdanya,0.000,0,0.000,0,0.000,1425.853,21
Riudecols,2075.426,12,0.000,0,2075.426,7577.979,41
Riudellots de la Selva,1076.875,17,0.000,0,1076.875,20876.708,98
Riudoms,2980.906,31,0.000,0,2980.906,17825.141,137
Riumors,0.000,0,0.000,0,0.000,2408.129,18
Rocafort de Queralt,69.629,1,474.539,10,544.169,1955.796,33
Roda de Berà,3688.622,53,0.000,0,3688.622,94976.541,471
Roda de Ter,4213.170,51,0.000,0,4213.170,25175.690,174
Rodonyà,0.000,0,0.000,0,0.000,11487.600,52
Roquetes,0.000,0,0.000,0,0.000,37850.005,246
Roses,0.000,0,0.000,0,0.000,111694.299,604
Rosselló,0.000,0,0.000,0,0.000,15052.599,120
Rubí,3955.478,37,0.000,0,3955.478,249443.786,1173
Rubió,0.000,0,0.000,0,0.000,347.838,2
Rupià,0.000,0,0.000,0,0.000,1533.743,19
Rupit i Pruit,104.744,5,490.695,7,595.439,2179.767,27
Sabadell,9837.717,153,480.008,4,10317.725,300240.531,1764
Sagàs,0.000,0,0.000,0,0.000,226.064,1
Salàs de Pallars,0.000,0,0.000,0,0.000,3742.462,40
Saldes,0.000,0,0.000,0,0.000,3864.495,35
Sales de Llierca,0.000,0,0.000,0,0.000,0.000,0
Sallent,505.505,6,0.000,0,505.505,31187.455,226
Salomó,0.000,0,0.000,0,0.000,4752.908,33
Salou,1307.317,38,548.570,3,1855.887,83161.687,457
Salt,0.000,0,0.000,0,0.000,35488.455,243
Sanaüja,1385.703,18,0.000,0,1385.703,4553.595,45
Santa Bàrbara,0.000,0,0.000,0,0.000,33165.087,167
Santa Cecília de Voltregà,0.000,0,0.000,0,0.000,431.828,5
Santa Coloma de Cervelló,206.725,9,0.000,0,206.725,35162.805,186
Santa Coloma de Farners,0.000,0,0.000,0,0.000,55279.748,306
Santa Coloma de Gramenet,0.000,0,0.000,0,0.000,70189.526,632
Santa Coloma de Queralt,3191.404,29,28.033,2,3219.438,19848.698,162
Santa Cristina d'Aro,2422.302,27,0.000,0,2422.302,78861.652,300
Sant Adrià de Besòs,0.000,0,0.000,0,0.000,39273.061,286
Santa Eugènia de Berga,2020.441,27,0.000,0,2020.441,11354.472,88
Santa Eulàlia de Riuprimer,53.838,1,91.903,1,145.741,5188.451,48
Santa Eulàlia de Ronçana,1216.973,10,94.364,1,1311.337,71476.820,267
Santa Fe del Penedès,0.000,0,0.000,0,0.000,1232.496,17
Sant Agustí de Lluçanès,520.910,4,0.000,0,520.910,1720.365,9
Santa Llogaia d'Àlguema,0.000,0,0.000,0,0.000,4120.460,25
Santa Margarida de Montbui,0.000,0,0.000,0,0.000,22469.158,150
Santa Margarida i els Monjos,0.000,0,0.000,0,0.000,27005.023,158
Santa Maria de Besora,192.647,1,0.000,0,192.647,1152.949,12
Santa Maria de Martorelles,973.903,9,0.000,0,973.903,5324.330,29
Santa Maria de Merlès,0.000,0,0.000,0,0.000,158.742,3
Santa Maria de Miralles,0.000,0,0.000,0,0.000,456.705,1
Santa Maria de Palautordera,7878.189,75,0.000,0,7878.189,60315.637,293
Santa Maria d'Oló,1199.351,14,0.000,0,1199.351,6545.266,38
Sant Andreu de la Barca,427.154,8,0.000,0,427.154,52663.194,331
Sant Andreu de Llavaneres,3601.879,34,557.507,8,4159.386,59907.833,248
Sant Andreu Salou,0.000,0,0.000,0,0.000,242.911,4
Sant Aniol de Finestres,233.292,4,154.348,2,387.640,1620.907,20
Sant Antoni de Vilamajor,1076.525,15,0.000,0,1076.525,47328.289,189
Santa Oliva,28.529,2,0.000,0,28.529,29453.358,169
Santa Pau,488.589,5,76.542,7,565.131,8154.991,71
Santa Perpètua de Mogoda,7153.485,76,72.679,2,7226.164,89348.918,444
Santa Susanna,5954.344,44,299.489,3,6253.833,45512.158,203
Sant Bartomeu del Grau,2839.000,10,0.000,0,2839.000,5580.880,24
Sant Boi de Llobregat,579.878,22,6.362,1,586.240,127241.028,945
Sant Boi de Lluçanès,1132.325,9,1273.488,14,2405.814,6715.684,59
Sant Carles de la Ràpita,204.421,3,0.000,0,204.421,52810.716,346
Sant Cebrià de Vallalta,3248.160,19,0.000,0,3248.160,36644.295,112
Sant Celoni,5443.086,65,117.310,1,5560.396,69761.828,402
Sant Climent de Llobregat,40.141,4,0.000,0,40.141,9895.567,79
Sant Climent Sescebes,0.000,0,0.000,0,0.000,4669.171,48
Sant Cugat del Vallès,3341.007,83,37.402,1,3378.408,277743.480,1519
Sant Cugat Sesgarrigues,0.000,0,0.000,0,0.000,10185.984,56
Sant Esteve de la Sarga,0.000,0,0.000,0,0.000,2846.361,57
Sant Esteve de Palautordera,438.623,6,0.000,0,438.623,17008.355,88
Sant Esteve Sesrovires,72.624,1,0.000,0,72.624,57463.261,255
Sant Feliu de Buixalleu,2430.494,9,0.000,0,2430.494,15703.925,43
Sant Feliu de Codines,1040.700,16,15.499,1,1056.199,31055.135,197
Sant Feliu de Guíxols,1334.768,39,325.354,1,1660.123,93304.870,676
Sant Feliu de Llobregat,0.000,0,0.000,0,0.000,38995.629,263
Sant Feliu de Pallerols,389.387,2,0.000,0,389.387,9684.230,71
Sant Feliu Sasserra,706.546,13,0.000,0,706.546,4259.716,33
Sant Ferriol,0.000,0,0.000,0,0.000,192.911,2
Sant Fost de Campsentelles,226.969,6,0.000,0,226.969,56890.662,244
Sant Fruitós de Bages,3424.326,31,701.344,8,4125.671,64902.515,377
Sant Gregori,157.610,1,0.000,0,157.610,26141.333,157
Sant Guim de Freixenet,0.000,0,0.000,0,0.000,8468.599,88
Sant Guim de la Plana,964.454,26,0.000,0,964.454,2765.469,48
Sant Hilari Sacalm,1347.883,13,0.000,0,1347.883,29377.751,149
Sant Hipòlit de Voltregà,50.846,4,0.000,0,50.846,15082.316,100
Sant Iscle de Vallalta,2135.372,10,0.000,0,2135.372,14262.356,55
Sant Jaume de Frontanyà,0.000,0,0.000,0,0.000,562.064,2
Sant Jaume de Llierca,3048.813,25,0.000,0,3048.813,8611.187,55
Sant Jaume dels Domenys,0.000,0,0.000,0,0.000,23103.902,122
Sant Jaume d'Enveja,0.000,0,0.000,0,0.000,19820.595,117
Sant Joan de les Abadesses,1235.261,9,76.216,2,1311.477,11139.674,108
Sant Joan de Mollet,13.525,1,0.000,0,13.525,4625.258,36
Sant Joan Despí,93.600,3,0.000,0,93.600,45009.279,311
Sant Joan de Vilatorrada,237.180,4,0.000,0,237.180,21860.176,199
Sant Joan les Fonts,6017.639,49,191.442,3,6209.081,24809.803,168
Sant Jordi Desvalls,1112.161,10,0.000,0,1112.161,5971.799,46
Sant Julià de Cerdanyola,12.284,1,0.000,0,12.284,3097.346,33
Sant Julià del Llor i Bonmatí,122.203,2,0.000,0,122.203,7982.480,61
Sant Julià de Ramis,666.220,10,0.000,0,666.220,19484.281,128
Sant Julià de Vilatorta,213.156,7,0.000,0,213.156,23886.012,132
Sant Just Desvern,76.715,3,0.000,0,76.715,48654.510,330
Sant Llorenç de la Muga,0.000,0,0.000,0,0.000,3299.336,34
Sant Llorenç de Morunys,0.000,0,104.357,5,104.357,9481.795,95
Sant Llorenç d'Hortons,0.000,0,0.000,0,0.000,21744.077,135
Sant Llorenç Savall,1233.645,9,0.000,0,1233.645,19699.049,111
Sant Martí d'Albars,0.000,0,0.000,0,0.000,767.330,5
Sant Martí de Centelles,3176.301,31,0.000,0,3176.301,12447.000,87
Sant Martí de Llémena,360.871,6,60.237,1,421.108,8216.114,38
Sant Martí de Riucorb,2017.086,28,0.000,0,2017.086,9138.080,78
Sant Martí de Tous,0.000,0,0.000,0,0.000,7402.669,58
Sant Martí Sarroca,0.000,0,0.000,0,0.000,12420.845,90
Sant Martí Sesgueioles,0.000,0,0.000,0,0.000,2704.752,26
Sant Martí Vell,0.000,0,0.000,0,0.000,2414.833,24
Sant Mateu de Bages,0.000,0,0.000,0,0.000,2985.858,18
Sant Miquel de Campmajor,0.000,0,0.000,0,0.000,1100.741,6
Sant Miquel de Fluvià,0.000,0,0.000,0,0.000,7713.650,39
Sant Mori,0.000,0,0.000,0,0.000,1991.644,26
Sant Pau de Segúries,0.000,0,0.000,0,0.000,5281.228,38
Santpedor,3777.407,48,0.000,0,3777.407,36479.569,234
Sant Pere de Ribes,0.000,0,0.000,0,0.000,115091.131,594
Sant Pere de Riudebitlles,0.000,0,0.000,0,0.000,10118.578,63
Sant Pere de Torelló,1653.951,20,0.000,0,1653.951,13582.922,89
Sant Pere de Vilamajor,1219.729,16,0.000,0,1219.729,60811.520,220
Sant Pere Pescador,65.332,1,0.000,0,65.332,17107.228,134
Sant Pere Sallavinera,0.000,0,0.000,0,0.000,1041.842,21
Sant Pol de Mar,4287.192,46,41.778,1,4328.969,26816.991,167
Sant Quintí de Mediona,0.000,0,0.000,0,0.000,10978.308,63
Sant Quirze de Besora,1332.900,12,94.658,1,1427.558,10429.924,66
Sant Quirze del Vallès,3312.916,54,266.135,2,3579.051,96045.207,595
Sant Quirze Safaja,2291.744,14,0.000,0,2291.744,16874.883,48
Sant Ramon,2484.187,42,0.000,0,2484.187,5600.984,65
Sant Sadurní d'Anoia,0.000,0,0.000,0,0.000,35551.243,259
Sant Sadurní d'Osormort,0.000,0,0.000,0,0.000,637.976,5
Sant Salvador de Guardiola,55.542,2,0.000,0,55.542,45969.148,129
Sant Vicenç de Castellet,0.000,0,0.000,0,0.000,33448.477,168
Sant Vicenç dels Horts,146.506,7,0.000,0,146.506,75802.305,799
Sant Vicenç de Montalt,2813.234,25,459.780,5,3273.014,52287.519,254
Sant Vicenç de Torelló,3702.650,48,247.836,3,3950.486,13730.200,112
Sarral,441.744,11,219.453,3,661.197,10102.367,102
Sarrià de Ter,379.738,8,0.000,0,379.738,24336.150,204
Sarroca de Bellera,0.000,0,0.000,0,0.000,4098.032,47
Sarroca de Lleida,539.404,7,0.000,0,539.404,2114.610,22
Saus, Camallera i Llampaies,0.000,0,0.000,0,0.000,11920.536,80
Savallà del Comtat,108.935,3,0.000,0,108.935,2060.117,27
Senan,172.798,4,0.000,0,172.798,586.431,7
Senterada,0.000,0,0.000,0,0.000,1241.677,13
Sentmenat,2205.927,35,0.000,0,2205.927,46442.213,212
Serinyà,810.859,15,0.000,0,810.859,7841.917,101
Seròs,1482.591,17,0.000,0,1482.591,7605.393,72
Serra de Daró,0.000,0,0.000,0,0.000,3642.641,38
Setcases,0.000,0,0.000,0,0.000,2638.794,38
Seva,1119.295,25,0.000,0,1119.295,56411.637,245
Sidamon,330.090,5,0.000,0,330.090,5452.454,37
Sils,1960.704,27,262.051,2,2222.755,55228.509,276
Sitges,0.000,0,0.000,0,0.000,104658.080,634
Siurana,0.000,0,0.000,0,0.000,1034.744,14
Sobremunt,0.000,0,0.000,0,0.000,997.002,8
Solivella,288.962,1,0.000,0,288.962,4619.339,53
Solsona,3706.407,62,0.000,0,3706.407,34613.477,331
Sora,0.000,0,0.000,0,0.000,3953.769,28
Soriguera,0.000,0,627.149,7,627.149,4103.365,54
Sort,0.000,0,692.595,5,692.595,14318.526,188
Soses,1718.112,12,0.000,0,1718.112,4695.848,28
Subirats,0.000,0,0.000,0,0.000,30097.263,182
Sudanell,464.445,12,112.026,1,576.471,6929.785,57
Sunyer,0.000,0,0.000,0,0.000,2272.605,25
Súria,92.011,3,0.000,0,92.011,17627.471,128
Susqueda,0.000,0,0.000,0,0.000,224.508,1
Tagamanent,614.518,6,0.000,0,614.518,6678.081,28
Talamanca,422.197,7,0.000,0,422.197,5134.667,39
Talarn,0.000,0,0.000,0,0.000,10200.899,60
Talavera,181.465,1,272.486,2,453.952,4359.660,50
Taradell,7185.825,55,342.779,3,7528.605,36733.440,198
Tarragona,5042.013,152,133.908,1,5175.921,248168.996,1798
Tàrrega,7926.444,115,276.392,6,8202.836,61696.560,441
Tarrés,461.308,4,0.000,0,461.308,1711.805,17
Tarroja de Segarra,101.032,4,0.000,0,101.032,2054.755,28
Tavèrnoles,213.254,2,0.000,0,213.254,2013.685,16
Tavertet,107.356,3,0.000,0,107.356,1841.806,21
Teià,2430.343,33,0.000,0,2430.343,32540.795,174
Térmens,3127.691,23,0.000,0,3127.691,11224.190,82
Terrades,0.000,0,0.000,0,0.000,1866.943,22
Terrassa,1663.661,32,0.000,0,1663.661,363047.980,1929
Tiana,549.145,5,46.799,1,595.944,29183.613,155
Tírvia,0.000,0,0.000,0,0.000,1586.699,22
Tiurana,0.000,0,0.000,0,0.000,756.062,7
Tivenys,0.000,0,0.000,0,0.000,4582.736,61
Tivissa,1896.449,15,0.000,0,1896.449,10057.092,92
Tona,2251.927,47,174.818,4,2426.745,38662.017,251
Torà,2598.312,35,0.000,0,2598.312,9229.147,87
Tordera,8141.539,54,131.363,4,8272.902,107645.384,425
Torelló,1931.695,22,0.000,0,1931.695,48296.734,276
Tornabous,2672.699,14,0.000,0,2672.699,5589.928,38
Torrebesses,0.000,0,0.000,0,0.000,3371.392,38
Torredembarra,4736.749,87,303.873,3,5040.622,82070.933,591
Torrefarrera,1740.632,25,0.000,0,1740.632,25814.581,197
Torrefeta i Florejacs,3658.613,64,0.000,0,3658.613,9850.032,138
Torregrossa,230.201,6,0.000,0,230.201,12799.304,85
Torrelameu,0.000,0,0.000,0,0.000,4836.285,45
Torrelavit,0.000,0,0.000,0,0.000,9841.844,55
Torrelles de Foix,0.000,0,0.000,0,0.000,24547.728,117
Torrelles de Llobregat,90.143,7,0.000,0,90.143,40966.707,188
Torrent,0.000,0,0.000,0,0.000,2747.457,15
Torres de Segre,2463.632,16,40.731,1,2504.363,15306.965,95
Torre-serona,19.055,1,0.000,0,19.055,6505.245,45
Torroella de Fluvià,0.000,0,84.691,1,84.691,7953.323,56
Torroella de Montgrí,486.641,7,47.042,1,533.683,77706.258,456
Torroja del Priorat,651.995,10,0.000,0,651.995,2135.854,22
Tortellà,0.000,0,14.257,1,14.257,4967.645,44
Tortosa,249.737,4,0.000,0,249.737,112299.491,807
Toses,37.136,2,0.000,0,37.136,4181.029,38
Tossa de Mar,9499.987,57,0.000,0,9499.987,54237.885,347
Tremp,133.627,2,0.000,0,133.627,31738.178,276
Ullà,0.000,0,0.000,0,0.000,7462.108,58
Ullastrell,181.268,3,0.000,0,181.268,11704.395,62
Ullastret,0.000,0,0.000,0,0.000,3475.757,37
Ulldecona,40.918,1,241.233,1,282.151,34126.044,244
Ulldemolins,982.646,11,0.000,0,982.646,5431.261,43
Ultramort,0.000,0,0.000,0,0.000,2827.001,23
Urús,43.504,2,0.000,0,43.504,4872.541,36
Vacarisses,1527.772,7,0.000,0,1527.772,89589.759,444
Vallbona d'Anoia,0.000,0,0.000,0,0.000,9240.308,63
Vallbona de les Monges,2138.197,16,0.000,0,2138.197,4506.071,38
Vallcebre,0.000,0,0.000,0,0.000,1969.347,17
Vallclara,0.000,0,0.000,0,0.000,1287.389,18
Vall de Cardós,0.000,0,542.380,15,542.380,4833.164,73
Vallfogona de Balaguer,1083.608,10,0.000,0,1083.608,16048.563,97
Vallfogona de Ripollès,173.424,2,0.000,0,173.424,2524.594,20
Vallfogona de Riucorb,0.000,0,0.000,0,0.000,1906.557,32
Vallgorguina,4615.736,24,0.000,0,4615.736,37517.835,125
Vallirana,520.251,10,0.000,0,520.251,111453.178,310
Vall-llobrega,0.000,0,0.000,0,0.000,15817.223,57
Vallmoll,7168.492,38,0.000,0,7168.492,14075.047,77
Vallromanes,3201.051,30,324.880,4,3525.931,30927.821,128
Valls,4009.087,32,0.000,0,4009.087,87847.282,613
Vandellòs i l'Hospitalet de l'Infant,18.704,1,893.463,9,912.166,57173.776,394
