Manlleu;8044,3678826774;65;540,5842576531;8;8584,9521403305
Manresa;21022,8476988521;304;1236,1589986746;28;22259,0066975267
Marçà;2650,467344887;24;286,4492172585;5;2936,9165621455
Margalef;1845,9569471319;18;0;0;1845,9569471319
Marganell;4028,109027979;7;0;0;4028,109027979
Martorell;16072,4702007436;130;321,1188866606;3;16393,5890874042
Martorelles;1797,768238244;42;0;0;1797,768238244
Masarac;0;0;0;0;0
Mas de Barberans;831,6388634861;14;0;0;831,6388634861
Masdenverge;298,7357934535;10;0;0;298,7357934535
Masllorenç;0;0;0;0;0
Maspujols;1306,5301197926;6;0;0;1306,5301197926
Masquefa;402,5661501114;8;0;0;402,5661501114
Massalcoreig;2450,8855302422;33;0;0;2450,8855302422
Massanes;2043,7948552824;4;0;0;2043,7948552824
Massoteres;438,0150303973;8;0;0;438,0150303973
Matadepera;4708,2298006145;73;0;0;4708,2298006145
Mataró;9717,40880709;118;133,370897694;2;9850,779704784
Medinyà;1143,5584985894;7;0;0;1143,5584985894
Mediona;0;0;0;0;0
Menàrguens;3257,680518028;28;0;0;3257,680518028
Meranges;835,4043599647;11;0;0;835,4043599647
Mieres;0;0;46,7099709079;1;46,7099709079
Miralcamp;3061,7672506746;39;0;0;3061,7672506746
Miravet;3936,1995764659;43;0;0;3936,1995764659
Moià;3764,6533120286;34;81,7051599379;1;3846,3584719665
Molins de Rei;516,8400513299;16;89,3191748361;2;606,159226166
Mollerussa;2332,9332399839;50;0;0;2332,9332399839
Mollet del Vallès;6955,7239969142;94;1800,406568002;17;8756,1305649162
Mollet de Peralada;0;0;0;0;0
Molló;877,3633029581;9;0;0;877,3633029581
Monistrol de Calders;1335,0263495048;23;0;0;1335,0263495048
Monistrol de Montserrat;6000,5236261845;57;0;0;6000,5236261845
Montagut i Oix;657,3195195875;4;0;0;657,3195195875
Montblanc;5264,0712151823;52;149,1076816317;5;5413,178896814
Montbrió del Camp;307,4321541488;5;0;0;307,4321541488
Montcada i Reixac;5631,8346691736;58;123,7624152662;3;5755,5970844398
Montclar;0;0;0;0;0
Montellà i Martinet;5140,6547681045;57;0;0;5140,6547681045
Montesquiu;4048,431268741;17;0;0;4048,431268741
Montferrer i Castellbò;15054,0389101589;77;0;0;15054,0389101589
Montferri;1556,7250735967;7;0;0;1556,7250735967
Montgai;2413,6870593956;30;0;0;2413,6870593956
Montgat;3135,9813790689;40;658,6868503426;5;3794,6682294115
Montmajor;1902,5995466055;11;0;0;1902,5995466055
Montmaneu;3757,8464353759;18;0;0;3757,8464353759
Montmeló;5308,6385994108;32;0;0;5308,6385994108
Montoliu de Lleida;5823,7249811801;25;0;0;5823,7249811801
Montoliu de Segarra;1458,9956581487;31;0;0;1458,9956581487
Montornès del Vallès;1684,9672316984;26;253,9943002001;2;1938,9615318986
Montornès de Segarra;836,8320126482;11;0;0;836,8320126482
Mont-ral;2915,4526472352;26;0;0;2915,4526472352
Mont-ras;6506,46201877;61;0;0;6506,46201877
Mont-roig del Camp;9105,5769523585;86;196,8923553084;4;9302,4693076668
Montseny;689,8635214424;2;0;0;689,8635214424
Móra d'Ebre;3728,7804849084;54;0;0;3728,7804849084
Móra la Nova;1612,7961179076;12;0;0;1612,7961179076
Muntanyola;263,4864600099;4;0;0;263,4864600099
Mura;1529,2151121218;18;79,9600707293;2;1609,175182851
Nalec;315,6462620384;7;0;0;315,6462620384
Naut Aran;13617,0001825813;145;1568,9675251171;32;15185,9677076984
Navarcles;4261,4226622988;47;0;0;4261,4226622988
Navàs;5674,8235833508;54;175,0804063391;1;5849,9039896899
Navata;467,9036811455;5;0;0;467,9036811455
Navès;873,9902556003;8;0;0;873,9902556003
Nulles;393,1612771202;5;33,9557264903;1;427,1170036105
Odèn;1898,9698462528;4;0;0;1898,9698462528
Òdena;0;0;0;0;0
Ogassa;116,6655485678;2;1885,7678008638;8;2002,4333494316
Olèrdola;128,6623529725;2;0;0;128,6623529725
Olesa de Bonesvalls;122,23044656;6;0;0;122,23044656
Olesa de Montserrat;15825,6572280194;78;0;0;15825,6572280194
Oliana;6973,4754149911;77;0;0;6973,4754149911
Oliola;2345,3129972733;26;0;0;2345,3129972733
Olius;2519,7916898586;29;0;0;2519,7916898586
Olivella;0;0;0;0;0
Olost;3890,9185492473;33;74,6685529533;1;3965,5871022005
Olot;13548,3861588069;151;127,9588651189;1;13676,3450239258
Olvan;3578,6503615612;34;0;0;3578,6503615612
Ordis;291,944989459;4;96,960758016;3;388,905747475
Organyà;3263,2107368022;40;0;0;3263,2107368022
Orís;457,6388764715;6;0;0;457,6388764715
Oristà;3132,3921758007;22;0;0;3132,3921758007
Orpí;43,9406175397;2;0;0;43,9406175397
Òrrius;1457,8583985834;11;29,9032126775;1;1487,761611261
Os de Balaguer;1680,6353482464;25;0;0;1680,6353482464
Osor;966,3088354259;4;0;0;966,3088354259
Ossó de Sió;2147,5095966532;44;0;0;2147,5095966532
Pacs del Penedès;0;0;0;0;0
Palafolls;7512,6779237334;47;0;0;7512,6779237334
Palafrugell;23251,6686433794;225;945,3792556153;8;24197,0478989947
Palamós;964,531574538;19;0;0;964,531574538
Palau de Santa Eulàlia;358,2761205466;2;575,807765682;11;934,0838862286
Palau-sator;2166,80432831;20;87,7838667975;1;2254,5881951075
Palau-saverdera;894,4021017492;8;845,569880854;11;1739,9719826032
Palau-solità i Plegamans;5551,1633880143;64;0;0;5551,1633880143
Pallejà;303,6381946454;6;0;0;303,6381946454
Palol de Revardit;3227,0971557495;22;269,8833548659;2;3496,9805106155
Pals;30027,494742473;145;323,9454734917;5;30351,4402159647
Pardines;1346,7807173854;19;0;0;1346,7807173854
Parets del Vallès;7749,5701993622;60;0;0;7749,5701993622
Parlavà;1820,7658898881;19;1691,6749893611;15;3512,4408792492
Passanant i Belltall;1285,7551778892;31;0;0;1285,7551778892
Pau;32,1663832012;1;0;0;32,1663832012
Paüls;519,4162959149;18;0;0;519,4162959149
Pedret i Marzà;0;0;0;0;0
Penelles;1283,9941340838;21;0;0;1283,9941340838
Perafita;1357,0773878595;14;0;0;1357,0773878595
Perafort;3953,4861731502;17;0;0;3953,4861731502
Peralada;0;0;0;0;0
Peramola;1909,871044639;29;125,877108372;2;2035,748153011
Piera;150,093289558;2;0;0;150,093289558
Pineda de Mar;8292,7249392328;105;16,7025026914;1;8309,4274419242
Pinell de Solsonès;376,0207898357;5;0;0;376,0207898357
Pinós;1700,9692584192;21;0;0;1700,9692584192
Pira;667,0561625893;10;0;0;667,0561625893
Planoles;731,1665735337;6;0;0;731,1665735337
Poboleda;3499,0807166483;33;0;0;3499,0807166483
Polinyà;2090,6854107595;16;227,5283864215;2;2318,2137971811
Pont de Molins;50,2142971047;2;0;0;50,2142971047
Pontils;1611,4937518907;17;0;0;1611,4937518907
Pontons;0;0;0;0;0
Pontós;2104,4268716415;14;0;0;2104,4268716415
Ponts;1828,0789554392;27;0;0;1828,0789554392
Porqueres;757,1737357719;9;379,3622291355;5;1136,5359649075
Porrera;3850,0380645935;46;0;0;3850,0380645935
Portbou;1,0628310536;1;0;0;1,0628310536
Pradell de la Teixeta;1789,1578596311;18;0;0;1789,1578596311
Prades;3611,858596098;39;0;0;3611,858596098
Prat de Comte;456,5397771407;5;0;0;456,5397771407
Pratdip;731,2749158551;9;0;0;731,2749158551
Prats de Lluçanès;3505,3465926469;32;0;0;3505,3465926469
Prats i Sansor;2751,5675123883;11;0;0;2751,5675123883
Preixana;1226,1514547583;14;0;0;1226,1514547583
Preixens;1569,7383597218;25;0;0;1569,7383597218
Premià de Dalt;9359,655080161;71;2381,595183937;18;11741,2502640981
Premià de Mar;507,2083026605;5;0;0;507,2083026605
Prullans;4068,0927403747;24;0;0;4068,0927403747
Puigcerdà;8300,3582479571;74;237,3884137384;3;8537,7466616954
Puigdàlber;0;0;0;0;0
Puiggròs;687,9387104624;8;0;0;687,9387104624
Puigpelat;13733,7930485206;62;0;0;13733,7930485206
Puig-reig;6594,4395835654;62;361,8983331341;10;6956,3379166995
Puigverd d'Agramunt;387,8563623657;8;0;0;387,8563623657
Puigverd de Lleida;5480,2373637065;28;577,6581413104;4;6057,8955050169
Pujalt;775,7237009759;10;756,8780607996;16;1532,6017617755
Quart;559,5986739503;3;0;0;559,5986739503
Queralbs;1176,1217347649;14;0;0;1176,1217347649
Querol;1421,8518230879;8;47,0322938188;1;1468,8841169066
Rabós;0;0;0;0;0
Rajadell;2577,9765313703;26;0;0;2577,9765313703
Rasquera;650,1543900262;13;0;0;650,1543900262
Regencós;1224,1798142868;9;0;0;1224,1798142868
Rellinars;5054,5228416614;23;0;0;5054,5228416614
Renau;287,9907986239;2;0;0;287,9907986239
Reus;14959,3364682986;263;0;0;14959,3364682986
Rialp;2155,3381575752;18;412,851179214;5;2568,1893367892
Riba-roja d'Ebre;1831,7692132283;20;0;0;1831,7692132283
Ribera d'Ondara;5382,9601944908;52;20,2536803223;2;5403,2138748131
Ribera d'Urgellet;5768,3254275335;43;473,298990454;4;6241,6244179875
Ribes de Freser;3168,7330512887;41;278,9030759698;2;3447,6361272585
Riells i Viabrea;7232,8982359101;36;0;0;7232,8982359101
Riner;2662,6092550743;19;0;0;2662,6092550743
Ripoll;3795,9942748663;36;0;0;3795,9942748663
Ripollet;3846,4333117627;53;1139,1410715566;10;4985,5743833194
Riudarenes;1434,1014982307;9;0;0;1434,1014982307
Riudaura;2260,4061522391;11;0;0;2260,4061522391
Riudecanyes;3248,3109693525;22;0;0;3248,3109693525
Riu de Cerdanya;1106,9506847032;9;0;0;1106,9506847032
Riudecols;1726,6625889561;11;0;0;1726,6625889561
Riudellots de la Selva;1098,7205323785;17;0;0;1098,7205323785
Riudoms;2947,0552069159;32;0;0;2947,0552069159
Riumors;0;0;0;0;0
Rocafort de Queralt;69,629211071;1;474,5393974551;10;544,1686085261
Roda de Berà;6713,4758382032;92;0;0;6713,4758382032
Roda de Ter;3833,8029153882;37;0;0;3833,8029153882
Rodonyà;3181,4684767604;19;0;0;3181,4684767604
Roquetes;6245,380974268;42;0;0;6245,380974268
Roses;12445,5634707516;164;0;0;12445,5634707516
Rosselló;7329,907915796;60;0;0;7329,907915796
Rubí;11496,634082628;169;254,9102876332;8;11751,5443702612
Rubió;0;0;0;0;0
Rupià;353,095124617;3;826,6459700806;9;1179,7410946976
Rupit i Pruit;104,7432893016;5;478,1108210931;6;582,8541103947
Sabadell;32762,200043253;295;550,5945306943;7;33312,7945739472
Sagàs;0;0;0;0;0
Salàs de Pallars;660,4122600922;10;0;0;660,4122600922
Saldes;315,7023722227;1;0;0;315,7023722227
Sales de Llierca;0;0;0;0;0
Sallent;9674,7153061599;102;1158,0529028275;13;10832,7682089874
Salomó;2940,9421043592;19;0;0;2940,9421043592
Salou;3142,488948348;68;548,5701187043;3;3691,0590670523
Salt;5005,2585712451;6;0;0;5005,2585712451
Sanaüja;1385,7027675147;18;0;0;1385,7027675147
Santa Bàrbara;1984,0426109335;26;0;0;1984,0426109335
Santa Cecília de Voltregà;600,306086524;6;0;0;600,306086524
Santa Coloma de Cervelló;287,7661835495;9;0;0;287,7661835495
Santa Coloma de Farners;21,7836732838;1;0;0;21,7836732838
Santa Coloma de Gramenet;209,6506296436;5;0;0;209,6506296436
Santa Coloma de Queralt;5631,8829798729;45;352,3061668686;16;5984,1891467415
Santa Cristina d'Aro;8721,3916644403;35;0;0;8721,3916644403
Sant Adrià de Besòs;595,6906260836;9;0;0;595,6906260836
Santa Eugènia de Berga;2234,8896937302;29;0;0;2234,8896937302
Santa Eulàlia de Riuprimer;1908,3020586988;19;0;0;1908,3020586988
Santa Eulàlia de Ronçana;1216,2019624942;10;94,3640800244;1;1310,5660425186
Santa Fe del Penedès;0;0;0;0;0
Sant Agustí de Lluçanès;1720,3647922288;9;0;0;1720,3647922288
Santa Llogaia d'Àlguema;37,0298420066;2;0;0;37,0298420066
Santa Margarida de Montbui;0;0;0;0;0
Santa Margarida i els Monjos;136,0998273788;2;0;0;136,0998273788
Santa Maria de Besora;192,6467278329;1;0;0;192,6467278329
Santa Maria de Martorelles;973,5231599547;9;0;0;973,5231599547
Santa Maria de Merlès;237,6690733661;4;0;0;237,6690733661
Santa Maria de Miralles;0;0;0;0;0
Santa Maria de Palautordera;7878,4753891884;75;0;0;7878,4753891884
Santa Maria d'Oló;1152,8993873292;13;0;0;1152,8993873292
Sant Andreu de la Barca;16814,5051778111;110;35,5317918784;1;16850,0369696895
Sant Andreu de Llavaneres;17473,1774108014;91;557,5070044126;8;18030,684415214
Sant Andreu Salou;170,0829201795;2;0;0;170,0829201795
Sant Aniol de Finestres;260,8584315433;3;0;0;260,8584315433
Sant Antoni de Vilamajor;5653,4210190852;31;31,9418515936;1;5685,3628706788
Santa Oliva;59,1908628815;4;0;0;59,1908628815
Santa Pau;454,3000045157;4;351,7321164337;4;806,0321209494
Santa Perpètua de Mogoda;10164,5278385944;103;56,2952320475;1;10220,8230706419
Santa Susanna;13734,3362168488;94;64,6247004892;1;13798,960917338
Sant Bartomeu del Grau;3200,6757465144;13;0;0;3200,6757465144
Sant Boi de Llobregat;1235,9042293557;30;0;0;1235,9042293557
Sant Boi de Lluçanès;2523,2674645519;19;1273,4884749089;13;3796,7559394608
Sant Carles de la Ràpita;9730,0955606268;65;0;0;9730,0955606268
Sant Cebrià de Vallalta;4375,0583119237;28;0;0;4375,0583119237
Sant Celoni;14688,194181746;141;0;0;14688,194181746
Sant Climent de Llobregat;40,1405252486;2;0;0;40,1405252486
Sant Climent Sescebes;0;0;0;0;0
Sant Cugat del Vallès;36509,2630278198;331;1125,3351411174;5;37634,5981689372
Sant Cugat Sesgarrigues;99,1373216758;2;0;0;99,1373216758
Sant Esteve de la Sarga;3601,0433411141;55;0;0;3601,0433411141
Sant Esteve de Palautordera;349,2900957988;5;0;0;349,2900957988
Sant Esteve Sesrovires;12464,2340766338;55;0;0;12464,2340766338
Sant Feliu de Buixalleu;6936,5466909569;25;0;0;6936,5466909569
Sant Feliu de Codines;1306,4003165767;21;0;0;1306,4003165767
Sant Feliu de Guíxols;4550,9213964198;74;0;0;4550,9213964198
Sant Feliu de Llobregat;89,5302337263;2;0;0;89,5302337263
Sant Feliu de Pallerols;1312,9355221841;13;117,5306623026;1;1430,4661844867
Sant Feliu Sasserra;630,4313838375;12;0;0;630,4313838375
Sant Ferriol;0;0;42,9396653203;1;42,9396653203
Sant Fost de Campsentelles;3364,3353036829;26;0;0;3364,3353036829
Sant Fruitós de Bages;16989,4474613468;166;952,3837582023;11;17941,8312195491
Sant Gregori;157,6096317633;1;0;0;157,6096317633
Sant Guim de Freixenet;5430,6568226859;57;0;0;5430,6568226859
Sant Guim de la Plana;859,8540362279;25;0;0;859,8540362279
Sant Hilari Sacalm;1373,0307709844;14;0;0;1373,0307709844
Sant Hipòlit de Voltregà;50,8464682024;1;0;0;50,8464682024
Sant Iscle de Vallalta;5024,3316449623;21;70,7176105204;1;5095,0492554827
Sant Jaume de Frontanyà;562,0642420766;2;0;0;562,0642420766
Sant Jaume de Llierca;4012,1896400371;26;0;0;4012,1896400371
Sant Jaume dels Domenys;184,6386615458;3;0;0;184,6386615458
Sant Jaume d'Enveja;1822,3610363682;19;0;0;1822,3610363682
Sant Joan de les Abadesses;5351,0346827109;38;0;0;5351,0346827109
Sant Joan de Mollet;13,5252188833;1;0;0;13,5252188833
Sant Joan Despí;385,7184767772;6;30,2468878749;1;415,9653646521
Sant Joan de Vilatorrada;2668,0244441506;29;279,430642805;3;2947,4550869556
Sant Joan les Fonts;6014,3483596844;46;191,4417535999;3;6205,7901132843
Sant Jordi Desvalls;1112,1605614937;10;0;0;1112,1605614937
Sant Julià de Cerdanyola;3085,1235782445;33;0;0;3085,1235782445
Sant Julià del Llor i Bonmatí;0;0;0;0;0
Sant Julià de Ramis;666,2195141631;10;0;0;666,2195141631
Sant Julià de Vilatorta;3794,3342848515;46;0;0;3794,3342848515
Sant Just Desvern;271,2575217321;8;0;0;271,2575217321
Sant Llorenç de la Muga;639,9033390906;4;0;0;639,9033390906
Sant Llorenç de Morunys;3735,4643786353;29;597,6404468968;19;4333,1048255321
Sant Llorenç d'Hortons;178,1157462002;3;0;0;178,1157462002
Sant Llorenç Savall;1233,2876206277;9;0;0;1233,2876206277
Sant Martí d'Albars;392,602337135;3;0;0;392,602337135
Sant Martí de Centelles;3160,5540870203;30;0;0;3160,5540870203
Sant Martí de Llémena;331,2969346003;6;60,2370171718;1;391,533951772
Sant Martí de Riucorb;2385,5047846786;29;0;0;2385,5047846786
Sant Martí de Tous;0;0;0;0;0
Sant Martí Sarroca;114,5613347422;1;0;0;114,5613347422
Sant Martí Sesgueioles;717,60357147;12;0;0;717,60357147
Sant Martí Vell;465,732186983;2;0;0;465,732186983
Sant Mateu de Bages;5484,5487312651;20;0;0;5484,5487312651
Sant Miquel de Campmajor;1076,9496609355;5;223,7813505347;2;1300,7310114701
Sant Miquel de Fluvià;1648,3321068118;8;0;0;1648,3321068118
Sant Mori;2040,34192499;15;0;0;2040,34192499
Sant Pau de Segúries;4351,2055379951;23;0;0;4351,2055379951
Santpedor;12006,385085246;116;0;0;12006,385085246
Sant Pere de Ribes;689,1855416851;11;0;0;689,1855416851
Sant Pere de Riudebitlles;16,9410422882;1;0;0;16,9410422882
Sant Pere de Torelló;1653,9508385031;20;0;0;1653,9508385031
Sant Pere de Vilamajor;1237,4465695499;15;0;0;1237,4465695499
Sant Pere Pescador;4267,9207104932;55;0;0;4267,9207104932
Sant Pere Sallavinera;1120,6139105719;18;0;0;1120,6139105719
Sant Pol de Mar;4567,4873591104;44;0;0;4567,4873591104
Sant Quintí de Mediona;0;0;0;0;0
Sant Quirze de Besora;4392,1825626452;21;94,6578437725;1;4486,8404064177
Sant Quirze del Vallès;17438,5031490984;161;3680,4607956877;9;21118,9639447861
Sant Quirze Safaja;2576,583341388;15;0;0;2576,583341388
Sant Ramon;2484,187300892;42;0;0;2484,187300892
Sant Sadurní d'Anoia;0;0;0;0;0
Sant Sadurní d'Osormort;93,2407238008;1;0;0;93,2407238008
Sant Salvador de Guardiola;22065,5298817065;67;183,8224706784;3;22249,3523523849
Sant Vicenç de Castellet;7081,4305521478;53;0;0;7081,4305521478
Sant Vicenç dels Horts;201,9954501762;11;0;0;201,9954501762
Sant Vicenç de Montalt;21969,1226507545;118;1097,0679898038;10;23066,1906405583
Sant Vicenç de Torelló;2859,784708061;21;243,6935255393;3;3103,4782336003
Sarral;441,7438888407;11;219,4526757022;3;661,1965645429
Sarrià de Ter;334,9633547714;5;0;0;334,9633547714
Sarroca de Bellera;2221,1372732278;29;0;0;2221,1372732278
Sarroca de Lleida;542,7299938283;7;0;0;542,7299938283
Saus, Camallera i Llampaies;8035,6762809331;50;0;0;8035,6762809331
Savallà del Comtat;231,0257204361;7;0;0;231,0257204361
Senan;172,7983582434;4;0;0;172,7983582434
Senterada;776,7249764781;6;0;0;776,7249764781
Sentmenat;6502,3645434218;46;0;0;6502,3645434218
Serinyà;1022,6984240953;12;0;0;1022,6984240953
Seròs;4177,718506563;32;0;0;4177,718506563
Serra de Daró;1407,1052174291;13;0;0;1407,1052174291
Setcases;231,8923436096;2;0;0;231,8923436096
Seva;5066,4321545162;61;0;0;5066,4321545162
Sidamon;817,1104492087;7;0;0;817,1104492087
Sils;1857,807768693;26;262,0509268541;2;2119,8586955471
Sitges;434,7716659212;9;0;0;434,7716659212
Siurana;970,9304692669;8;484,9543516912;8;1455,8848209581
Sobremunt;1088,2757825279;9;0;0;1088,2757825279
Solivella;4505,4786389522;36;0;0;4505,4786389522
Solsona;4387,4968717809;68;0;0;4387,4968717809
Sora;3231,767060629;25;0;0;3231,767060629
Soriguera;4022,4589316762;48;904,7043777808;13;4927,163309457
Sort;9054,2094864757;130;1405,4242293281;12;10459,6337158039
Soses;1956,040271491;13;0;0;1956,040271491
Subirats;0;0;0;0;0
Sudanell;1963,9982282062;26;112,0259792866;1;2076,0242074928
Sunyer;1815,0541661676;11;0;0;1815,0541661676
Súria;4481,7184739619;53;402,9468128842;5;4884,6652868461
Susqueda;0;0;0;0;0
Tagamanent;614,5182110821;6;0;0;614,5182110821
Talamanca;446,8029017284;8;0;0;446,8029017284
Talarn;8633,5857868586;42;53,8331584625;2;8687,4189453211
Talavera;4278,9449554684;39;272,4862288525;2;4551,4311843209
Taradell;6485,5394067055;46;342,7792065834;3;6828,3186132889
Tarragona;4293,8687992403;59;0;0;4293,8687992403
Tàrrega;8029,925848338;118;276,3922476122;6;8306,3180959502
Tarrés;461,3081218529;4;0;0;461,3081218529
Tarroja de Segarra;101,0315514979;4;0;0;101,0315514979
Tavèrnoles;213,2543092983;2;0;0;213,2543092983
Tavertet;546,8784448772;11;0;0;546,8784448772
Teià;3536,3843577701;40;0;0;3536,3843577701
Térmens;6701,2385143286;39;0;0;6701,2385143286
Terrades;0;0;0;0;0
Terrassa;37964,0688113619;342;1347,5224105354;7;39311,5912218973
Tiana;976,2031494566;7;46,7994747633;1;1023,0026242199
Tírvia;395,7652096234;5;866,64349816;15;1262,4087077834
Tiurana;590,8115076089;7;0;0;590,8115076089
Tivenys;702,4556462155;15;0;0;702,4556462155
Tivissa;5799,5785555702;64;0;0;5799,5785555702
Tona;3100,5212084243;43;331,4213878442;5;3431,9425962685
Torà;2573,4512836872;30;0;0;2573,4512836872
Tordera;9580,5706819382;57;131,3628058693;4;9711,9334878075
Torelló;1826,3631479163;18;0;0;1826,3631479163
Tornabous;2672,6989750492;14;0;0;2672,6989750492
Torrebesses;3312,1542011644;28;0;0;3312,1542011644
Torredembarra;8900,8270961611;114;513,9625247606;6;9414,7896209216
Torrefarrera;11410,4372224327;60;414,3237674075;3;11824,7609898402
Torrefeta i Florejacs;3868,4159888691;69;0;0;3868,4159888691
Torregrossa;230,2010530965;5;0;0;230,2010530965
Torrelameu;0;0;1109,7999712697;11;1109,7999712697
Torrelavit;75,3039281277;2;0;0;75,3039281277
Torrelles de Foix;40,7878488042;1;0;0;40,7878488042
Torrelles de Llobregat;71,2442730658;4;0;0;71,2442730658
Torrent;5749,0979405646;15;0;0;5749,0979405646
Torres de Segre;2690,9381486615;17;40,731045943;1;2731,6691946045
Torre-serona;1912,0735581963;8;0;0;1912,0735581963
Torroella de Fluvià;3351,6786962375;19;0;0;3351,6786962375
Torroella de Montgrí;6129,6497821929;81;60,0562615064;2;6189,7060436993
Torroja del Priorat;3056,6830094368;19;0;0;3056,6830094368
Tortellà;0;0;14,257025835;1;14,257025835
Tortosa;16287,5746338398;138;0;0;16287,5746338398
Toses;4878,0109956403;30;26,7934682586;1;4904,8044638989
Tossa de Mar;10322,6725664539;66;0;0;10322,6725664539
Tremp;18269,7023733431;151;224,9144867288;7;18494,6168600719
Ullà;1082,8718952623;16;0;0;1082,8718952623
Ullastrell;3930,7850433996;21;0;0;3930,7850433996
Ullastret;515,0565156438;7;1310,2426102947;14;1825,2991259386
Ulldecona;1177,9419958447;16;241,2333667788;1;1419,1753626235
Ulldemolins;1280,3129677177;11;0;0;1280,3129677177
Ultramort;2282,5834123534;23;0;0;2282,5834123534
Urús;623,4091646705;11;0;0;623,4091646705
Vacarisses;32991,9613892846;222;0;0;32991,9613892846
Vallbona d'Anoia;0;0;0;0;0
Vallbona de les Monges;798,8310468541;6;0;0;798,8310468541
Vallcebre;1444,7571305653;12;0;0;1444,7571305653
Vallclara;897,0477826293;9;0;0;897,0477826293
Vall de Cardós;0;0;639,8180653231;15;639,8180653231
Vallfogona de Balaguer;3610,528053777;21;0;0;3610,528053777
Vallfogona de Ripollès;1280,0298865945;9;0;0;1280,0298865945
Vallfogona de Riucorb;1419,9894197771;23;0;0;1419,9894197771
Vallgorguina;13420,3847645044;37;0;0;13420,3847645044
Vallirana;519,6210789181;10;0;0;519,6210789181
Vall-llobrega;62,1738226253;2;0;0;62,1738226253
Vallmoll;8728,5745084536;49;0;0;8728,5745084536
Vallromanes;3039,7940358114;22;138,1276060306;2;3177,921641842
Valls;20758,4055969771;119;0;0;20758,4055969771
Vandellòs i l'Hospitalet de l'Infant;22204,1651631274;169;1258,7605413218;15;23462,9257044491
Veciana;0;0;75,1762235466;1;75,1762235466
Ventalló;2644,9823392656;22;756,5915312139;7;3401,5738704796
Verdú;2999,3829807607;28;0;0;2999,3829807607
Verges;202,9877707786;3;0;0;202,9877707786
Vespella de Gaià;1495,1505171568;7;0;0;1495,1505171568
Vic;18296,0643486615;156;2393,3045012571;32;20689,3688499186
Vidrà;1016,7954362978;11;0;0;1016,7954362978
Vidreres;8086,2811014505;65;0;0;8086,2811014505
Vielha e Mijaran;10148,3857944783;96;2575,1843951298;25;12723,5701896081
Vilabella;5676,928521453;42;0;0;5676,928521453
Vilabertran;0;0;0;0;0
Vilablareix;331,8008885672;3;0;0;331,8008885672
Vilada;1828,508976835;17;0;0;1828,508976835
Viladamat;854,0742335333;8;513,7521113583;7;1367,8263448916
Viladasens;408,2230718188;3;537,3273099087;7;945,5503817275
Viladecans;2872,8506430331;42;0;0;2872,8506430331
Viladecavalls;8362,7274107525;102;0;0;8362,7274107525
Vilademuls;2002,3023193492;12;3120,8741637504;31;5123,1764830996
Viladrau;6845,1939080525;47;0;0;6845,1939080525
Vilafant;412,8069982562;6;0;0;412,8069982562
Vilafranca del Penedès;182,015464474;3;0;0;182,015464474
Vilagrassa;1108,6229704938;13;0;0;1108,6229704938
Vilajuïga;0;0;0;0;0
Vilalba dels Arcs;2826,478850286;27;0;0;2826,478850286
Vilalba Sasserra;941,6877902969;5;0;0;941,6877902969
Vilaller;2814,6326933563;29;0;0;2814,6326933563
Vilallonga del Camp;338,4132385214;8;13,3169151812;1;351,7301537026
Vilallonga de Ter;3795,9835403278;21;278,0266281288;2;4074,0101684565
Vilamacolum;1382,4774238457;12;0;0;1382,4774238457
Vilamalla;466,898112228;4;0;0;466,898112228
Vilamaniscle;44,6577449654;1;0;0;44,6577449654
Vilamòs;1121,9509827509;12;0;0;1121,9509827509
Vilanant;1576,7804084185;16;0;0;1576,7804084185
Vilanova de Bellpuig;8193,0652453098;36;0;0;8193,0652453098
Vilanova de la Barca;4488,8775935319;22;0;0;4488,8775935319
Vilanova de l'Aguda;1052,3781381;15;0;0;1052,3781381
Vilanova del Camí;101,5032990832;1;0;0;101,5032990832
Vilanova del Vallès;3193,8194077238;29;0;0;3193,8194077238
Vilanova de Meià;2128,7654128045;29;803,9229288433;14;2932,6883416478
Vilanova de Prades;1593,1745258835;17;0;0;1593,1745258835
Vilanova de Sau;598,6171311692;8;0;0;598,6171311692
Vilanova d'Escornalbou;4568,0128966227;32;0;0;4568,0128966227
Vilanova de Segrià;3774,4223057895;26;0;0;3774,4223057895
Vilanova i la Geltrú;311,5244325107;8;0;0;311,5244325107
Vilaplana;1683,7657105081;17;0;0;1683,7657105081
Vila-rodona;5029,2672950622;23;0;0;5029,2672950622
Vila-sacra;0;0;0;0;0
Vila-sana;687,6611901193;7;0;0;687,6611901193
Vila-seca;1248,1874954044;12;0;0;1248,1874954044
Vilassar de Dalt;7112,5410148841;46;704,7020669567;8;7817,2430818408
Vilassar de Mar;4286,442833467;41;310,7105607364;4;4597,1533942034
Vilaür;920,4444161047;7;988,7502503277;13;1909,1946664323
Vilaverd;3737,8242800401;35;299,0940245534;1;4036,9183045935
Vilobí del Penedès;0;0;13,3802127689;1;13,3802127689
Vilobí d'Onyar;3127,34159418;22;0;0;3127,34159418
Vilopriu;2256,4601596993;12;1302,2729349888;7;3558,733094688
Vimbodí i Poblet;7329,5971949106;53;0;0;7329,5971949106
Vinaixa;3116,8007017714;28;0;0;3116,8007017714
Vinebre;457,9308634956;12;0;0;457,9308634956
Vinyols i els Arcs;2078,8754400952;21;0;0;2078,8754400952
Viver i Serrateix;0;0;0;0;0
