Abella de la Conca;275.771983814;4;442.169847414;4;717.941831228;
Abrera;10762.8332655;98;0.0;0;10762.8332655;
Àger;1941.13762897;32;427.980784703;9;2369.11841367;
Agramunt;3645.66882874;66;0.0;0;3645.66882874;
Aguilar de Segarra;939.269884639;5;114.57303156;2;1053.8429162;
Agullana;50.242926653;1;0.0;0;50.242926653;
Aiguafreda;649.52025278;17;53.5433170488;2;703.063569828;
Aiguamúrcia;2642.8727481;14;153.608005054;4;2796.48075316;
Aiguaviva;1153.81165935;10;71.6273601963;1;1225.43901954;
Aitona;2893.06671637;16;0.0;0;2893.06671637;
Alàs i Cerc;1866.97908486;26;716.63381339;11;2583.61289825;
Albanyà;22.8015957364;1;0.0;0;22.8015957364;
Albatàrrec;4491.75429856;22;0.0;0;4491.75429856;
Albesa;2847.2589604;20;0.0;0;2847.2589604;
Albinyana;508.731477664;7;19.2541580534;1;527.985635717;
Albons;505.847146326;6;103.740166782;3;609.587313108;
Alcanar;6361.03928293;50;241.458286552;2;6602.49756949;
Alcanó;802.365636305;11;0.0;0;802.365636305;
Alcarràs;13274.9995959;81;215.111434405;2;13490.1110303;
Alcoletge;4844.46395653;47;0.0;0;4844.46395653;
Alcover;1384.83351316;20;393.124957588;17;1777.95847075;
Aldover;752.457504964;11;0.0;0;752.457504964;
Alella;2717.41143342;31;1317.6079458;7;4035.01937921;
Alfara de Carles;498.462984849;5;320.439795491;11;818.90278034;
Alfarràs;3665.24583568;39;0.0;0;3665.24583568;
Alfés;0.0;0;88.4939361261;2;88.4939361261;
Alforja;3327.13918793;33;0.0;0;3327.13918793;
Algerri;673.886442895;5;234.402390157;6;908.288833053;
Alguaire;10515.9991707;89;0.0;0;10515.9991707;
Alins;360.768814823;2;1830.7218482;20;2191.49066302;
Alió;2728.22701178;16;120.901926256;3;2849.12893804;
Almacelles;3810.25636767;29;0.0;0;3810.25636767;
Almatret;1297.3423141;5;0.0;0;1297.3423141;
Almenar;1971.84685912;15;752.587851387;9;2724.43471051;
Almoster;240.367233998;3;132.452628712;4;372.81986271;
Alòs de Balaguer;0.0;0;92.2118764219;4;92.2118764219;
Alp;9131.2394021;51;361.506898576;8;9492.74630068;
Alpens;203.296361259;5;862.773648722;12;1066.07000998;
Alpicat;18779.0709907;94;0.0;0;18779.0709907;
Altafulla;2310.82878014;38;147.15005774;2;2457.97883788;
Alt Àneu;341.563111672;10;1796.64536782;25;2138.20847949;
Amer;147.222457199;5;34.1459786832;2;181.368435882;
Amposta;4190.39525366;49;171.528804051;2;4361.92405771;
Anglès;2991.50668328;23;604.689359216;7;3596.1960425;
Anglesola;2589.34424622;21;0.0;0;2589.34424622;
Arbeca;704.56769891;16;76.1170561917;2;780.684755101;
Arbolí;0.0;0;188.94761545;4;188.94761545;
Arbúcies;5873.86584093;29;0.0;0;5873.86584093;
Arenys de Mar;7273.23908064;59;0.0;0;7273.23908064;
Arenys de Munt;6438.14663305;39;0.0;0;6438.14663305;
Argelaguer;1514.90086199;5;625.199476876;6;2140.10033886;
Argençola;237.249069074;3;2196.54518359;22;2433.79425266;
Argentona;12912.3863478;60;249.592071879;2;13161.9784197;
Arnes;8.62398580545;1;940.94380408;17;949.567789886;
Arres;0.0;0;319.340510902;14;319.340510902;
Arsèguel;302.513777347;3;0.0;0;302.513777347;
Artés;2309.81945366;41;113.192562294;3;2423.01201595;
Artesa de Lleida;2558.1596905;26;290.30751851;6;2848.46720901;
Artesa de Segre;5617.35248425;110;1912.17611821;28;7529.52860246;
Ascó;2304.35435638;12;475.839046288;12;2780.19340267;
Aspa;1046.4886477;10;417.348187932;5;1463.83683563;
Avià;2116.27813169;23;618.889591535;3;2735.16772323;
Avinyó;4316.88793943;26;213.677172037;3;4530.56511147;
Avinyonet del Penedès;1355.39680672;13;0.0;0;1355.39680672;
Avinyonet de Puigventós;344.420270658;3;16.3338236825;1;360.75409434;
Badalona;1441.82730141;19;0.0;0;1441.82730141;
Badia del Vallès;682.461635366;12;0.0;0;682.461635366;
Bagà;4062.82684294;39;0.0;0;4062.82684294;
Baix Pallars;1253.65825953;20;0.0;0;1253.65825953;
Balaguer;6746.51165052;46;0.0;0;6746.51165052;
Balenyà;5702.36915368;47;0.0;0;5702.36915368;
Balsareny;3424.30619051;40;0.0;0;3424.30619051;
Banyeres del Penedès;2042.103046;15;72.9564571087;1;2115.05950311;
Banyoles;3702.53431802;66;2260.22790565;33;5962.76222367;
Barbens;2108.31263363;16;0.0;0;2108.31263363;
Barberà de la Conca;355.864142076;2;0.0;0;355.864142076;
Barberà del Vallès;15426.9976228;149;647.65240068;5;16074.6500235;
Barcelona;3728.97256112;65;1165.96138524;17;4894.93394636;
Bàscara;4172.20305126;38;96.5392315597;1;4268.74228282;
Bassella;761.706879383;7;153.933897026;2;915.64077641;
Batea;1513.97723643;23;0.0;0;1513.97723643;
Bausen;199.888412212;7;0.0;0;199.888412212;
Begues;801.88214556;19;77.4259221351;1;879.308067695;
Begur;24033.7791636;129;691.823066504;9;24725.6022301;
Belianes;999.07614215;18;0.0;0;999.07614215;
Bellaguarda;64.9964924853;2;0.0;0;64.9964924853;
Bellcaire d'Empordà;1506.3322751;13;0.0;0;1506.3322751;
Bellcaire d'Urgell;10253.5380591;56;0.0;0;10253.5380591;
Bell-lloc d'Urgell;12384.8754463;72;0.0;0;12384.8754463;
Bellmunt del Priorat;2875.37517367;18;0.0;0;2875.37517367;
Bellmunt d'Urgell;386.950067513;6;0.0;0;386.950067513;
Bellprat;0.0;0;410.56821122;8;410.56821122;
Bellpuig;9031.14871287;75;108.196458393;2;9139.34517126;
Bellvei;1802.94075786;14;24.9995214505;1;1827.94027931;
Bellver de Cerdanya;11357.2865607;79;3223.67392036;34;14580.9604811;
Bellvís;1071.68840216;26;69.6148909827;1;1141.30329314;
Benavent de Segrià;1610.78453028;18;0.0;0;1610.78453028;
Benifallet;2197.50247773;35;0.0;0;2197.50247773;
Benissanet;1955.93421702;19;0.0;0;1955.93421702;
Berga;20393.4954694;144;1525.23777509;10;21918.7332445;
Besalú;1953.93834987;29;73.1167182971;1;2027.05506817;
Bescanó;1631.58959273;24;0.0;0;1631.58959273;
Beuda;0.0;0;0.0;0;0.0;
Bigues i Riells;10584.5539197;57;191.734966934;3;10776.2888866;
Biosca;2261.14853246;32;0.0;0;2261.14853246;
Biure;0.0;0;1611.10544378;17;1611.10544378;
Blancafort;1172.19396015;13;0.0;0;1172.19396015;
Blanes;3352.56734103;49;0.0;0;3352.56734103;
Boadella i les Escaules;645.261832203;11;0.0;0;645.261832203;
Bolvir;3803.548041;25;0.0;0;3803.548041;
Bonastre;0.0;0;52.344309406;2;52.344309406;
Bordils;1184.30393314;4;236.712306309;5;1421.01623945;
Borrassà;1007.01662511;6;0.0;0;1007.01662511;
Borredà;4003.69522964;33;0.0;0;4003.69522964;
Bossòst;840.919080487;20;0.0;0;840.919080487;
Bot;1153.10554179;18;0.0;0;1153.10554179;
Botarell;1882.56361825;18;0.0;0;1882.56361825;
Bovera;266.083006974;6;0.0;0;266.083006974;
Bràfim;4245.64229346;15;0.0;0;4245.64229346;
Breda;6051.98100298;43;0.0;0;6051.98100298;
Brunyola;290.352901593;3;0.0;0;290.352901593;
Cabacés;2669.13949712;21;0.0;0;2669.13949712;
Cabanabona;586.664513069;16;0.0;0;586.664513069;
Cabanelles;185.553951747;4;0.0;0;185.553951747;
Cabanes;0.0;0;0.0;0;0.0;
Cabó;824.722905485;11;0.0;0;824.722905485;
Cabra del Camp;904.004714698;9;0.0;0;904.004714698;
Cabrera d'Anoia;483.648256879;8;0.0;0;483.648256879;
Cabrera de Mar;3773.3812215;30;1510.78527259;13;5284.16649409;
Cabrils;4142.3685207;50;441.599676963;10;4583.96819766;
Cadaqués;7263.44779563;47;1590.35897356;18;8853.80676919;
Calaf;6115.49099949;57;202.476181913;9;6317.96718141;
Calafell;1347.39548188;19;56.7621653035;1;1404.15764719;
Calders;1899.45377319;19;0.0;0;1899.45377319;
Caldes de Malavella;9986.76616269;48;0.0;0;9986.76616269;
Caldes de Montbui;9933.32739517;70;557.312058342;7;10490.6394535;
Caldes d'Estrac;5189.36054714;31;0.0;0;5189.36054714;
Calella;6098.90484399;57;382.300386669;5;6481.20523066;
Calldetenes;2292.45135204;37;0.0;0;2292.45135204;
