Caldes de Malavella;7754;31;0;0;7754;74116
Caldes de Montbui;9737;66;557;7;10295;90482
Caldes d'Estrac;1991;24;0;0;1991;15473
Calella;6099;57;382;5;6481;34249
Calldetenes;2292;37;0;0;2292;15199
Callús;3701;34;563;4;4265;10009
Calonge;2196;20;0;0;2196;136529
Calonge de Segarra;1691;17;155;2;1846;1846
Camarasa;4200;48;333;8;4533;9079
Camarles;4648;17;0;0;4648;21593
Cambrils;14667;238;160;1;14827;151779
Camós;1646;20;552;7;2198;5423
Campdevànol;6658;38;0;0;6658;18614
Campelles;1796;14;0;0;1796;1796
Campins;520;4;0;0;520;5557
Campllong;1011;6;0;0;1011;4865
Camprodon;6662;74;0;0;6662;19511
Canejan;866;15;0;0;866;983
Canet d'Adri;165;1;0;0;165;6138
Canet de Mar;5463;75;7;1;5470;36192
Canovelles;4874;37;579;6;5454;42115
Cànoves i Samalús;1889;25;0;0;1889;26371
Cantallops;0;0;0;0;0;5378
Canyelles;0;0;0;0;0;56814
Capafonts;1582;20;0;0;1582;2234
Capçanes;2618;16;0;0;2618;2618
Capellades;55;1;0;0;55;16530
Capmany;0;0;0;0;0;5780
Capolat;80;1;0;0;80;80
Cardedeu;6472;61;0;0;6472;68388
Cardona;10203;60;486;13;10688;20503
Carme;0;0;0;0;0;9550
Caseres;896;12;0;0;896;2242
Cassà de la Selva;2772;11;0;0;2772;37685
Casserres;2192;17;367;9;2559;8246
Castellar de la Ribera;321;2;0;0;321;321
Castellar del Riu;1573;9;0;0;1573;1573
Castellar del Vallès;2974;40;482;4;3455;105383
Castellar de n'Hug;977;4;2602;19;3578;4679
Castellbell i el Vilar;19795;107;0;0;19795;36834
Castellbisbal;6918;60;22;1;6939;81597
Castellcir;391;2;0;0;391;12336
Castelldans;3594;27;0;0;3594;5305
Castelldefels;1668;41;0;0;1668;138669
Castell de l'Areny;799;3;0;0;799;799
Castell de Mur;664;12;0;0;664;1988
Castellet i la Gornal;54;1;0;0;54;38508
Castellfollit de la Roca;883;10;199;1;1082;2267
Castellfollit del Boix;0;0;0;0;0;1398
Castellfollit de Riubregós;0;0;85;5;85;1341
Castellgalí;7100;61;0;0;7100;23011
Castellnou de Bages;3621;27;0;0;3621;17969
Castellnou de Seana;852;16;0;0;852;5141
Castelló de Farfanya;4685;39;0;0;4685;6563
Castelló d'Empúries;598;13;0;0;598;85480
Castellolí;7;1;0;0;7;4118
Castell-Platja d'Aro;2592;31;0;0;2592;123199
Castellserà;6559;42;0;0;6559;7437
Castellterçol;888;19;0;0;888;16806
Castellvell del Camp;1075;7;0;0;1075;25898
Castellví de la Marca;17;1;0;0;17;6990
Castellví de Rosanes;7903;15;0;0;7903;20808
Cava;1816;21;0;0;1816;1837
Celrà;524;7;0;0;524;33513
Centelles;4533;78;0;0;4533;32332
Cercs;3806;40;68;1;3874;10243
Cerdanyola del Vallès;10033;88;119;3;10152;114885
Cervelló;2044;17;0;0;2044;62414
Cervera;10401;113;492;6;10893;50537
Cervià de les Garrigues;335;7;0;0;335;4906
Cervià de Ter;228;8;0;0;228;7072
Cistella;0;0;0;0;0;3220
Ciutadilla;453;8;0;0;453;2337
Clariana de Cardener;293;3;0;0;293;293
Colera;0;0;0;0;0;9229
Collbató;9709;72;228;2;9937;45430
Colldejou;1352;22;0;0;1352;1767
Coll de Nargó;1853;21;783;12;2636;5292
Collsuspina;354;5;0;0;354;5189
Colomers;0;0;28;1;28;3183
Conca de Dalt;4166;39;905;8;5071;6025
Conesa;1749;26;0;0;1749;1749
Constantí;6822;56;76;1;6898;44420
Copons;0;0;0;0;0;1493
Corbera d'Ebre;1142;12;0;0;1142;9304
Corbera de Llobregat;128;5;0;0;128;131800
Corbins;1354;19;0;0;1354;8124
Corçà;4357;26;603;8;4960;9470
Cornellà de Llobregat;823;14;0;0;823;79486
Cornellà del Terri;560;5;564;7;1123;16422
Cornudella de Montsant;3051;39;0;0;3051;6828
Creixell;3700;55;49;1;3749;48293
Crespià;53;1;30;1;83;2455
Cruïlles, Monells i Sant Sadurní de l'Heura;2309;20;1818;19;4127;9942
Cubelles;283;8;0;0;283;82798
Cubells;2690;42;0;0;2690;7334
Cunit;0;0;0;0;0;100107
Darnius;0;0;0;0;0;4165
Das;6591;24;0;0;6591;10357
Deltebre;10295;92;0;0;10295;81213
Dosrius;10716;34;108;1;10824;56125
Duesaigües;2025;24;0;0;2025;2505
el Bruc;1643;1;0;0;1643;24004
el Brull;450;3;0;0;450;3189
el Catllar;12263;78;0;0;12263;63234
el Cogul;1424;17;0;0;1424;2127
el Far d'Empordà;0;0;0;0;0;6656
el Lloar;1498;9;0;0;1498;1672
el Masnou;1555;13;72;1;1627;52678
el Masroig;404;13;0;0;404;3199
el Milà;0;0;0;0;0;1017
el Molar;238;7;0;0;238;2371
el Montmell;0;0;0;0;0;27924
el Morell;2491;19;0;0;2491;13382
el Palau d'Anglesola;4229;57;0;0;4229;27979
el Papiol;2421;26;0;0;2421;15696
el Perelló;5562;44;185;2;5746;22759
el Pinell de Brai;4174;54;0;0;4174;6455
el Pla del Penedès;0;0;0;0;0;4461
el Pla de Santa Maria;4580;27;41;1;4621;27693
el Poal;1179;14;0;0;1179;6831
el Pont d'Armentera;2924;20;0;0;2924;3948
el Pont de Bar;0;0;0;0;0;3795
el Pont de Suert;8977;70;609;7;9586;13923
el Pont de Vilomara i Rocafort;7420;62;66;3;7485;33528
el Port de la Selva;674;6;0;0;674;29088
el Prat de Llobregat;358;12;0;0;358;69457
el Rourell;1210;9;0;0;1210;1730
els Alamús;1175;8;0;0;1175;3926
els Garidells;3719;20;0;0;3719;3719
els Guiamets;468;5;0;0;468;1584
els Hostalets de Pierola;357;3;0;0;357;35139
el Soleràs;199;4;0;0;199;2278
els Omellons;350;3;0;0;350;2338
els Omells de na Gaia;485;7;0;0;485;3175
els Pallaresos;7455;66;0;0;7455;42277
els Plans de Sió;4394;56;0;0;4394;8313
els Prats de Rei;45;1;0;0;45;3492
els Torms;708;14;0;0;708;1731
el Vendrell;1175;25;20;1;1196;208098
el Vilosell;97;1;0;0;97;3185
es Bòrdes;1338;17;0;0;1338;2709
Esparreguera;3421;39;0;0;3421;64645
Espinelves;931;9;0;0;931;2704
Esplugues de Llobregat;922;17;0;0;922;54873
Espolla;0;0;0;0;0;4528
Esponellà;140;1;764;5;904;3402
Espot;2572;37;0;0;2572;5192
Estamariu;108;2;0;0;108;1236
Estaràs;2554;17;0;0;2554;3193
Esterri d'Àneu;0;0;0;0;0;7793
Esterri de Cardós;0;0;0;0;0;872
Falset;3826;54;0;0;3826;11849
Farrera;596;5;1391;22;1987;2079
Figaró-Montmany;631;3;0;0;631;8387
Fígols;581;8;0;0;581;581
Fígols i Alinyà;2188;21;823;4;3011;3468
Figueres;81;5;0;0;81;95304
Figuerola del Camp;2251;28;0;0;2251;2251
Flaçà;0;0;0;0;0;7259
Flix;4646;50;0;0;4646;21691
Fogars de la Selva;1884;9;0;0;1884;22713
Fogars de Montclús;1582;7;0;0;1582;2530
Foixà;366;1;529;3;895;2127
Folgueroles;1171;18;97;1;1268;11732
Fondarella;1370;8;0;0;1370;6424
Fonollosa;4004;35;0;0;4004;16563
Fontanals de Cerdanya;11511;71;150;2;11661;15058
Fontanilles;1110;10;705;10;1815;2681
Fontcoberta;219;1;659;11;878;9482
Font-rubí;0;0;0;0;0;8551
Foradada;413;6;756;8;1168;3663
Forallac;7604;41;163;2;7767;21201
Forès;1501;29;0;0;1501;2032
Fornells de la Selva;2754;8;0;0;2754;26664
Fortià;0;0;0;0;0;7804
Freginals;228;2;0;0;228;2384
Fulleda;898;14;0;0;898;1935
Gaià;562;5;0;0;562;562
Gallifa;1429;7;0;0;1429;3598
Gandesa;1584;15;0;0;1584;14219
Garcia;2632;39;0;0;2632;4748
Garrigàs;0;0;40;1;40;3279
Garrigoles;515;5;1020;10;1536;2307
Garriguella;0;0;0;0;0;10666
Gavà;1150;20;0;0;1150;79661
Gavet de la Conca;4849;59;1215;15;6063;6063
Gelida;89;2;0;0;89;35051
Ger;4125;30;0;0;4125;11975
Gimenells i el Pla de la Font;3059;17;0;0;3059;11026
Ginestar;103;4;0;0;103;4586
Girona;7730;25;32;2;7762;205703
Gironella;8562;76;608;8;9170;18595
Gisclareny;0;0;0;0;0;0
Godall;58;1;0;0;58;5076
Golmés;10248;58;0;0;10248;20577
Gombrèn;4721;25;0;0;4721;5318
Gósol;1036;8;2809;25;3845;4095
Granera;297;3;0;0;297;948
Granollers;10848;80;30;1;10878;109100
Granyanella;5229;44;0;0;5229;6388
Granyena de les Garrigues;207;5;0;0;207;1856
Granyena de Segarra;1985;17;0;0;1985;1985
Gratallops;2499;38;0;0;2499;3455
Gualba;3574;23;0;0;3574;18550
Gualta;340;5;3353;14;3693;4380
Guardiola de Berguedà;2420;16;0;0;2420;4721
Guils de Cerdanya;5508;46;0;0;5508;15124
Guimerà;277;2;0;0;277;3832
Guissona;7385;63;138;2;7523;22007
Guixers;1439;4;0;0;1439;1439
Gurb;6388;50;1183;6;7571;31443
