Bellpuig;86.147;1;0.000;0;86.147;21186.687;182
Bellvei;0.000;0;75.917;3;75.917;25406.786;122
Bellver de Cerdanya;129.786;3;1870.312;19;2000.098;30108.427;239
Bellvís;667.490;16;40.434;1;707.924;17002.047;125
Benavent de Segrià;952.848;14;0.000;0;952.848;4559.099;48
Benifallet;0.000;0;0.000;0;0.000;4603.389;54
Benissanet;569.055;5;0.000;0;569.055;5517.496;51
Berga;132.089;4;91.957;4;224.046;40933.470;292
Besalú;107.869;2;0.000;0;107.869;18246.765;141
Bescanó;0.000;0;215.178;2;215.178;41321.209;202
Beuda;0.000;0;0.000;0;0.000;294.842;5
Bigues i Riells;2572.227;30;191.735;3;2763.962;113471.939;341
Biosca;0.000;0;0.000;0;0.000;2515.771;36
Biure;0.000;0;0.000;0;0.000;2258.318;26
Blancafort;866.638;17;0.000;0;866.638;4024.376;54
Blanes;363.826;6;73.945;1;437.771;84725.037;563
Boadella i les Escaules;0.000;0;0.000;0;0.000;2510.328;28
Bolvir;101.327;2;0.000;0;101.327;24308.563;86
Bonastre;0.000;0;0.000;0;0.000;8563.825;55
Bordils;0.000;0;179.435;4;179.435;10556.871;48
Borrassà;0.000;0;0.000;0;0.000;5820.403;47
Borredà;0.000;0;0.000;0;0.000;3850.747;37
Bossòst;92.074;1;110.010;2;202.084;5714.383;65
Bot;0.000;0;0.000;0;0.000;5095.215;40
Botarell;1709.276;16;0.000;0;1709.276;6585.371;51
Bovera;337.592;7;0.000;0;337.592;2559.022;25
Bràfim;0.000;0;0.000;0;0.000;7488.412;41
Breda;0.000;0;0.000;0;0.000;17023.340;107
Brunyola i Sant Martí Sapresa;0.000;0;0.000;0;0.000;2288.599;15
Cabacés;0.000;0;0.000;0;0.000;4359.612;42
Cabanabona;586.665;16;0.000;0;586.665;1753.137;28
Cabanelles;0.000;0;0.000;0;0.000;517.620;13
Cabanes;0.000;0;0.000;0;0.000;3613.997;29
Cabó;0.000;0;0.000;0;0.000;1287.752;23
Cabra del Camp;342.188;5;0.000;0;342.188;26357.022;85
Cabrera d'Anoia;0.000;0;0.000;0;0.000;35086.700;120
Cabrera de Mar;195.645;5;222.477;2;418.123;31610.024;192
Cabrils;22.543;1;26.199;3;48.742;51675.195;261
Cadaqués;0.000;0;0.000;0;0.000;32233.371;219
Calaf;289.904;2;202.476;9;492.381;17564.830;128
Calafell;126.142;1;0.000;0;126.142;153718.911;801
Calders;154.812;4;0.000;0;154.812;14058.111;63
Caldes de Malavella;693.494;8;0.000;0;693.494;74689.333;374
Caldes de Montbui;2681.191;32;160.370;5;2841.561;87001.916;377
Caldes d'Estrac;32.118;1;0.000;0;32.118;15282.838;78
Calella;141.061;2;0.000;0;141.061;34376.842;174
Calldetenes;41.503;1;14.440;1;55.943;15536.122;131
Callús;101.477;2;208.960;2;310.437;9615.309;58
Calonge de Segarra;0.000;0;154.530;2;154.530;1692.595;18
