Alta Ribagorça;8309.55466805593;97;634.817543163892;10;8944.372211219821;
Alt Camp;88306.1566242744;545;916.157189150535;31;89222.31381342493;
Alt Empordà;47121.5380886825;496;4372.08130350703;56;51493.61939218953;
Alt Penedès;1793.90513788503;38;13.3802127689345;1;1807.2853506539645;
Alt Urgell;55747.4876605537;564;8824.8563155291;103;64572.3439760828;
Anoia;9576.16575012609;119;1257.28689860914;37;10833.45264873523;
Bages;120648.579911019;1037;4296.93927757324;60;124945.51918859224;
Baix Camp;94481.5351998243;1060;2098.43839820549;32;96579.97359802978;
Baix Ebre;79579.1939270702;731;648.866504325907;16;80228.06043139611;
Baix Empordà;137998.079968734;1100;16058.4156944878;149;154056.4956632218;
Baix Llobregat;91736.7885368348;902;1392.87021310818;17;93129.65874994299;
Baix Penedès;2833.2576485222;71;38.0938707171006;2;2871.3515192393006;
Barcelonès;3950.16137117104;78;457.307323739888;11;4407.468694910928;
Berguedà;64919.6504008421;581;8777.35598746719;83;73697.0063883093;
Cerdanya;48513.6812620698;416;3412.17363778788;39;51925.85489985767;
Conca de Barberà;45288.2956067773;504;1494.49994621108;35;46782.79555298838;
Garraf;1729.93311386458;41;0.0;0;1729.93311386458;
Garrigues;30236.7228756558;294;773.124381431327;14;31009.847257087127;
Garrotxa;38277.6480527878;338;3342.8680477624;22;41620.5161005502;
Gironès;25844.8244288625;202;1251.44769135401;21;27096.27212021651;
Maresme;152305.492713411;1264;10973.9544125338;112;163279.44712594477;
Moianès;14196.5837889785;146;300.50003653392;3;14497.08382551242;
Montsià;31354.4106581444;273;670.801346172978;5;32025.212004317378;
Noguera;78836.4727819555;792;6049.86041428878;97;84886.33319624428;
Osona;114550.100341073;1129;7839.24371058463;94;122389.34405165764;
Pallars Jussà;53563.2422727746;562;7954.43103830293;111;61517.67331107753;
Pallars Sobirà;23875.7108874155;323;8993.48585565886;126;32869.19674307436;
Pla de l'Estany;11463.1637865794;97;7164.36407519032;80;18627.52786176972;
Pla d'Urgell;54948.9497834535;491;69.6148909827235;1;55018.564674436224;
Priorat;46702.0999797049;467;286.449217258524;5;46988.549196963424;
Ribera d'Ebre;29708.4270440901;338;475.839046287708;12;30184.266090377805;
Ripollès;48046.2468517919;388;2469.49097322099;13;50515.73782501289;
Segarra;65351.2503787268;770;1191.89756564762;13;66543.14794437442;
Segrià;151464.439840255;1107;2908.5878623084;33;154373.0277025634;
Selva;82283.1345709239;581;811.82957666274;10;83094.96414758664;
Solsonès;28471.2066893639;237;952.607776509237;24;29423.814465873136;
Tarragonès;86347.5595451166;864;1254.55401693032;17;87602.11356204691;
Terra Alta;15621.161601969;205;776.781371111967;17;16397.942973080964;
Urgell;51684.6172254085;583;384.588706005691;8;52069.205931414195;
Val d'Aran;29153.4602932915;349;4684.46207614916;74;33837.92236944066;
Vallès Occidental;185983.475356314;1884;8700.32502394734;59;194683.80038026135;
Vallès Oriental;167206.48218967;1489;5790.24751241947;65;172996.72970208948;
