Alta Ribagorça;0.000;0;339.288;4;339.288;30331.406
Alt Camp;9966.238;87;321.155;12;10287.393;332118.958
Alt Empordà;1463.528;30;357.487;5;1821.015;936675.821
Alt Penedès;860.601;6;170.965;6;1031.566;528576.946
Alt Urgell;174.215;2;2668.283;29;2842.499;120164.250
Anoia;1999.976;25;782.004;29;2781.980;633877.884
Bages;3679.055;63;1005.051;18;4684.106;652855.419
Baix Camp;21680.110;233;1640.996;24;23321.106;776286.631
Baix Ebre;1721.733;26;338.111;12;2059.843;471972.313
Baix Empordà;4411.404;71;846.531;10;5257.936;980599.843
Baix Llobregat;15296.844;343;191.115;3;15487.960;1775695.482
Baix Penedès;489.203;6;199.389;7;688.592;737349.027
Barcelonès;493.268;20;0.000;0;493.268;1309339.021
Berguedà;553.844;12;1528.700;33;2082.544;157588.527
Cerdanya;652.042;15;3098.949;38;3750.991;208411.282
Conca de Barberà;8812.331;126;871.133;20;9683.464;136810.794
Garraf;259.171;8;120.635;2;379.806;571096.685
Garrigues;9329.647;169;605.053;12;9934.699;123089.251
Garrotxa;799.682;13;1418.596;28;2218.279;257875.026
Gironès;1977.288;26;1206.903;19;3184.192;615384.011
Maresme;21377.495;251;2346.375;36;23723.870;1346275.489
Moianès;5908.104;46;135.411;2;6043.514;129982.516
Montsià;969.293;14;482.692;3;1451.985;337432.627
Noguera;23811.566;271;4925.645;88;28737.211;249426.007
Osona;11121.295;271;3343.616;45;14464.911;726730.285
Pallars Jussà;260.428;4;948.554;23;1208.981;105646.677
Pallars Sobirà;0.000;0;6816.443;82;6816.443;75030.479
Pla de l'Estany;29.329;2;3403.046;53;3432.375;151005.993
Pla d'Urgell;18790.720;257;40.434;1;18831.153;225422.488
Priorat;8854.713;147;286.449;5;9141.162;73187.476
Ribera d'Ebre;16597.019;185;475.839;12;17072.858;129507.976
Ripollès;432.033;9;355.119;4;787.151;133707.952
Segarra;13080.055;232;793.270;14;13873.325;160448.128
Segrià;33362.536;356;1596.132;22;34958.668;607211.184
Selva;4370.806;73;1182.605;13;5553.411;987659.251
Solsonès;385.531;7;104.357;5;489.887;76920.500
Tarragonès;18815.769;357;1342.412;18;20158.180;908410.543
Terra Alta;4143.248;53;0.000;0;4143.248;74774.662
Urgell;11088.714;190;362.126;11;11450.840;203663.124
Val d'Aran;87.990;2;1369.273;30;1457.263;63841.035
Vallès Occidental;16854.865;379;2276.201;30;19131.065;2292994.046
Vallès Oriental;73251.509;867;2632.905;41;75884.414;1728137.669
,,,,,,
