Alta Ribagorça;0.000;0;218.627;4;218.627;30349.819
Alt Camp;10131.419;92;321.155;12;10452.574;331392.767
Alt Empordà;1480.783;30;424.496;8;1905.280;937319.786
Alt Penedès;905.218;7;170.965;6;1076.183;528638.820
Alt Urgell;174.215;2;2668.283;29;2842.499;120714.722
Anoia;1999.976;25;754.526;23;2754.502;633920.622
Bages;3729.695;70;1005.051;18;4734.746;653558.905
Baix Camp;21539.665;225;1640.996;24;23180.661;776600.943
Baix Ebre;2066.743;28;338.111;12;2404.854;472295.019
Baix Empordà;4930.750;77;2110.115;17;7040.865;983090.151
Baix Llobregat;13587.903;341;191.115;3;13779.019;1784243.912
Baix Penedès;615.345;7;199.389;7;814.734;737867.408
Barcelonès;550.519;21;0.000;0;550.519;1310575.536
Berguedà;553.844;12;1450.502;31;2004.345;158851.618
Cerdanya;1051.254;17;3094.144;37;4145.398;208879.457
Conca de Barberà;8763.535;124;871.133;20;9634.668;136808.089
Garraf;259.171;8;16.520;1;275.691;572876.427
Garrigues;9326.754;169;605.053;12;9931.806;123091.275
Garrotxa;799.682;13;1733.315;27;2532.998;258776.726
Gironès;2408.674;33;1517.139;23;3925.812;617369.502
Maresme;21532.524;256;3123.557;40;24656.082;1349204.492
Moianès;5907.295;48;135.411;2;6042.705;130057.572
Montsià;1463.858;16;482.692;3;1946.550;337924.601
Noguera;23807.133;270;4925.645;88;28732.777;249283.395
Osona;11113.669;271;3343.616;45;14457.285;728611.775
Pallars Jussà;260.428;4;948.554;23;1208.981;105723.087
Pallars Sobirà;162.558;1;6644.679;80;6807.237;75096.377
Pla de l'Estany;29.329;2;3389.395;52;3418.724;151664.174
Pla d'Urgell;15578.023;232;40.434;1;15618.457;227124.690
Priorat;8861.454;146;286.449;5;9147.904;73297.171
Ribera d'Ebre;16597.019;185;468.477;10;17065.496;131206.162
Ripollès;432.033;9;355.119;4;787.151;133785.840
Segarra;13080.055;232;793.270;14;13873.325;160552.378
Segrià;33047.368;356;1596.132;22;34643.500;605664.672
Selva;4395.734;73;1181.942;13;5577.676;989062.306
Solsonès;385.531;7;94.477;3;480.007;78628.148
Tarragonès;18797.780;354;1342.412;18;20140.192;908353.133
Terra Alta;4139.846;52;0.000;0;4139.846;74774.662
Urgell;11088.714;190;360.952;10;11449.666;203631.420
Val d'Aran;180.064;3;1520.463;34;1700.527;64320.094
Vallès Occidental;17100.440;382;2237.568;24;19338.008;2293928.641
Vallès Oriental;74078.551;868;2627.522;41;76706.073;1727208.456
,,,,,,
