Alta Ribagorça;666.471;4;339.288;4;1005.759;30260.158
Alt Camp;19339.081;145;662.608;25;20001.689;326484.719
Alt Empordà;1372.858;30;58.403;1;1431.261;933053.299
Alt Penedès;204.243;7;13.380;1;217.623;527376.433
Alt Urgell;6271.272;78;6204.974;60;12476.245;120454.783
Anoia;2773.687;43;782.004;29;3555.692;632757.753
Bages;48833.035;492;1855.017;27;50688.052;661105.613
Baix Camp;41629.075;518;1636.621;23;43265.697;773778.533
Baix Ebre;8723.784;65;338.111;12;9061.895;472428.074
Baix Empordà;16125.211;222;976.751;12;17101.962;981937.018
Baix Llobregat;13901.909;334;6.362;1;13908.271;1776836.885
Baix Penedès;402.363;12;38.094;2;440.457;717470.935
Barcelonès;118.616;4;0.000;0;118.616;1310402.616
Berguedà;26508.917;281;1558.229;33;28067.145;160073.960
Cerdanya;45681.357;393;2887.208;32;48568.565;210127.655
Conca de Barberà;15879.684;197;871.133;20;16750.817;137432.487
Garraf;182.375;14;0.000;0;182.375;572399.213
Garrigues;15149.185;216;585.472;11;15734.657;123124.784
Garrotxa;31471.239;301;1776.169;24;33247.408;258187.696
Gironès;26448.163;194;1229.849;20;27678.012;622751.095
Maresme;104762.961;998;7490.395;87;112253.356;1346531.506
Moianès;12470.836;132;135.411;2;12606.246;129906.090
Montsià;2043.848;18;482.692;3;2526.539;339176.082
Noguera;49968.400;625;4877.274;85;54845.674;254456.483
Osona;72874.658;829;5245.728;57;78120.386;726903.708
Pallars Jussà;10119.913;145;878.258;22;10998.171;105685.537
Pallars Sobirà;9148.539;130;8017.310;84;17165.849;75089.968
Pla de l'Estany;7012.238;83;3698.513;55;10710.751;154571.173
Pla d'Urgell;29913.071;345;0.000;0;29913.071;225603.314
Priorat;15696.150;228;286.449;5;15982.599;73388.126
Ribera d'Ebre;20983.930;237;475.839;12;21459.770;129668.575
Ripollès;21468.961;257;355.119;4;21824.080;135544.604
Segarra;29581.320;433;1110.071;13;30691.391;159810.895
Segrià;59073.315;574;1596.132;22;60669.447;607220.425
Selva;74639.523;551;829.613;11;75469.136;994196.985
Solsonès;13114.860;125;104.357;5;13219.217;77884.487
Tarragonès;57281.772;759;1277.829;16;58559.601;905705.482
Terra Alta;6512.449;85;0.000;0;6512.449;74495.677
Urgell;44338.686;534;470.322;13;44809.008;204173.211
Val d'Aran;13467.320;156;1471.751;32;14939.071;69186.673
Vallès Occidental;64744.786;882;3851.754;47;68596.540;2296135.387
Vallès Oriental;120086.957;1197;5709.815;66;125796.773;1733062.640
,,,,,,
